Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-009:PCT-QL-017:PCT-004:en:388,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 40000 and it must become Rs. 30000. Find the required percentage decrease.,25%,25% + 1,-25%,25% - 1,A,First find how much reduction is needed to reach the target. ? Needed reduction=40000-30000=10000 Now compare this reduction with the current salary. ? Required decrease=(10000/40000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:389,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 2000 decreases by 20% every month. Find the inventory after 2 months.,-1280,1280,1280 - 1,1280 + 1,B,"Each decrease of 20% leaves 80% of the inventory. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((80/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=2000?left((80/100)right)^{2}=1280 So the inventory after 2 periods is 1280. ? Final inventory=1280",,
PCT-CP-001:PCT-QL-002:PCT-004:en:390,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 15%. If the original population was 12000, find the new population.",10200 - 1,10200,-10200,10200 + 1,B,Decrease = 15%. So the remaining value is 85% of the original. ? 100%-15%=85% Now take 85% of the original population. ? New population=12000?(85/100)=10200 So the new population is 10200. ? New population=10200,,
PCT-CP-002:PCT-QL-004:PCT-004:en:391,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 800 and it decreased by 10%. Find the decrease count only.,-80,80,80 - 1,80 + 1,B,Only the reduced part is needed here. ? Decrease amount=10% of 800 10% can also be written as the fraction 1/10. ? 10%=(1/10) So find 10% of the original production. ? Decrease amount=800?(10/100)=80 So the decrease amount is 80. ? Decrease amount=80,,
PCT-CP-003:PCT-QL-006:PCT-004:en:392,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 25% decrease, the population became 18000. Find the original population.",-24000,24000 - 1,24000,24000 + 1,C,"After a decrease of 25%, the new value becomes 75% of the original. ? 75%?18000 75% can also be written as the fraction 3/4. ? 75%=(3/4) First find the value of 1% by dividing 18000 by 75. ? 1%=(18000/75)=240 Now multiply the value of 1% by 100 to get the original value. ? 100%=240?100=24000 So the original population was 24000. ? Original population=24000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:393,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 25%. What multiplier represents this decrease?,0.75 - 1,0.75,-0.75,0.75 + 1,B,A decrease of 25% leaves 75% of the original. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) Write this remaining percentage as a multiplier. ? Multiplier=(75/100)=0.75 So the decrease multiplier is 0.75. ? Multiplier=0.75,,
PCT-CP-005:PCT-QL-010:PCT-004:en:394,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 5000. It decreased by 20% and then by 25%. Find the new population.,3000,3000 + 1,3000 - 1,-3000,A,"After the first decrease of 20%, the population becomes 80% of its original value. ? After first decrease=5000?(80/100)=4000 Now decrease this new value by 25%. ? Final value=4000?(75/100)=3000 So the population after both decreases is 3000. ? Final population=3000",,
PCT-CP-006:PCT-QL-012:PCT-004:en:395,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 20% and then again by 10%. Find the net percentage decrease.,28% + 1,28% - 1,28%,-28%,C,Convert both decreases into retained factors. ? Combined factor=(80/100)?(90/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(80/100)?(90/100)=0.72 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=28% So the overall percentage decrease is 28%. ? Net decrease=28%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:396,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 800 and decreased by 20%. production B was 500 and decreased by 10%. Find the difference between their new values.,190,190 - 1,190 + 1,-190,A,First find the new value of production A after its decrease. ? New production A=800?(80/100)=640 Now find the new value of production B after its decrease. ? New production B=500?(90/100)=450 Now compare the two new values. ? Difference=left|640-450right|=190 So the difference between the new values is 190. ? Difference=190,,
PCT-CP-008:PCT-QL-016:PCT-004:en:397,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 600 workers, 50% were urban workers. After decreasing urban workers by 10% and rural workers by 10%, find the new percentage of urban workers.",50% + 1,50% - 1,50%,-50%,C,"At first, 50% of the workers are urban workers. So split the original total. ? Initial urban workers=600?(50/100)=300, Initial rural workers=300 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=300?(90/100)=270, New rural workers=300?(90/100)=270 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(270/540)?100=50% So the new percentage of urban workers is 50%. ? New urban workers percent=50%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:398,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 600 and the target is 450. Find the required percentage decrease.,25%,25% - 1,25% + 1,-25%,A,First find how much reduction is needed to reach the target. ? Needed reduction=600-450=150 Now compare this reduction with the current production. ? Required decrease=(150/600)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:399,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 30000 decreases by 15% every year. Find the expenditure after 3 years.,18423.75 + 1,18423.75 - 1,18423.75,-18423.75,C,"Each decrease of 15% leaves 85% of the expenditure. ? 100%-15%=85% Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((85/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=30000?left((85/100)right)^{3}=18423.75 So the expenditure after 3 periods is Rs. 18423.75. ? Final expenditure=18423.75",,
PCT-CP-001:PCT-QL-001:PCT-004:en:400,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 10%. If the original salary was Rs. 40000, find the new salary.",36000,36000 + 1,-36000,36000 - 1,A,Decrease = 10%. So the remaining value is 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Now take 90% of the original salary. ? New salary=40000?(90/100)=36000 So the new salary is Rs. 36000. ? New salary=36000,,
PCT-CP-002:PCT-QL-003:PCT-004:en:401,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 30000 decreased by 15%. Find the decrease amount only.,4500,4500 + 1,-4500,4500 - 1,A,Only the reduced part is needed here. ? Decrease amount=15% of Rs. 30000 So find 15% of the original salary. ? Decrease amount=30000?(15/100)=4500 So the decrease amount is Rs. 4500. ? Decrease amount=4500,,
PCT-CP-003:PCT-QL-005:PCT-004:en:402,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 20% decrease, the value became 640. Find the original value.",800 + 1,-800,800,800 - 1,C,"After a decrease of 20%, the new value becomes 80% of the original. ? 80%?640 80% can also be written as the fraction 4/5. ? 80%=(4/5) First find the value of 1% by dividing 640 by 80. ? 1%=(640/80)=8 Now multiply the value of 1% by 100 to get the original value. ? 100%=8?100=800 So the original value was 800. ? Original value=800",,
PCT-CP-004:PCT-QL-007:PCT-004:en:403,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the decrease multiplier for a 10% decrease in the salary.,0.9 + 1,-0.9,0.9,0.9 - 1,C,A decrease of 10% leaves 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Write this remaining percentage as a multiplier. ? Multiplier=(90/100)=0.9 So the decrease multiplier is 0.9. ? Multiplier=0.9,,
PCT-CP-005:PCT-QL-009:PCT-004:en:404,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 40000 first decreased by 10% and then by 15%. Find the final salary.,30600,-30600,30600 + 1,30600 - 1,A,"After the first decrease of 10%, the salary becomes 90% of its original value. ? After first decrease=40000?(90/100)=36000 Now decrease this new value by 15%. ? Final value=36000?(85/100)=30600 So the salary after both decreases is Rs. 30600. ? Final salary=30600",,
PCT-CP-006:PCT-QL-011:PCT-004:en:405,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price decreased first by 15% and then by 20%. Find the overall percentage decrease.,32% + 1,32% - 1,-32%,32%,D,Convert both decreases into retained factors. ? Combined factor=(85/100)?(80/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(85/100)?(80/100)=0.68 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=32% So the overall percentage decrease is 32%. ? Net decrease=32%,,
PCT-CP-007:PCT-QL-013:PCT-004:en:406,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and decreased by 15%. salary B was Rs. 45000 and decreased by 15%. Find the difference between their new values.,-4250,4250 - 1,4250 + 1,4250,D,First find the new value of salary A after its decrease. ? New salary A=40000?(85/100)=34000 Now find the new value of salary B after its decrease. ? New salary B=45000?(85/100)=38250 Now compare the two new values. ? Difference=left|34000-38250right|=4250 So the difference between the new values is Rs. 4250. ? Difference=4250,,
PCT-CP-008:PCT-QL-015:PCT-004:en:407,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 500 students, 45% were boys and the rest were girls. If the number of boys decreased by 20% and the number of girls decreased by 10%, find the new percentage of boys.",-42.1053%,42.1053% - 1,42.1053% + 1,42.1053%,D,"At first, 45% of the students are boys. So split the original total. ? Initial boys=500?(45/100)=225, Initial girls=275 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=225?(80/100)=180, New girls=275?(90/100)=247.5 Use the new total to find the updated percentage of boys. ? New boys percent=(180/427.5)?100=42.1053% So the new percentage of boys is 42.1053%. ? New boys percent=42.1053%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:408,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 60000 and it must become Rs. 45000. Find the required percentage decrease.,-25%,25% - 1,25% + 1,25%,D,First find how much reduction is needed to reach the target. ? Needed reduction=60000-45000=15000 Now compare this reduction with the current salary. ? Required decrease=(15000/60000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:409,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 1000 decreases by 15% every month. Find the inventory after 2 months.,722,722 + 1,722 - 1,-722,A,"Each decrease of 15% leaves 85% of the inventory. ? 100%-15%=85% Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((85/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=1000?left((85/100)right)^{2}=722.5 So the inventory after 2 periods is 722.5. ? Final inventory=722",,
PCT-CP-001:PCT-QL-002:PCT-004:en:410,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 10%. If the original population was 4000, find the new population.",3600,3600 - 1,3600 + 1,-3600,A,Decrease = 10%. So the remaining value is 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Now take 90% of the original population. ? New population=4000?(90/100)=3600 So the new population is 3600. ? New population=3600,,
PCT-CP-002:PCT-QL-004:PCT-004:en:411,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 1000 and it decreased by 25%. Find the decrease count only.,250,250 + 1,250 - 1,-250,A,Only the reduced part is needed here. ? Decrease amount=25% of 1000 25% can also be written as the fraction 1/4. ? 25%=(1/4) So find 25% of the original production. ? Decrease amount=1000?(25/100)=250 So the decrease amount is 250. ? Decrease amount=250,,
PCT-CP-003:PCT-QL-006:PCT-004:en:412,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 20% decrease, the population became 9600. Find the original population.",12000,12000 - 1,12000 + 1,-12000,A,"After a decrease of 20%, the new value becomes 80% of the original. ? 80%?9600 80% can also be written as the fraction 4/5. ? 80%=(4/5) First find the value of 1% by dividing 9600 by 80. ? 1%=(9600/80)=120 Now multiply the value of 1% by 100 to get the original value. ? 100%=120?100=12000 So the original population was 12000. ? Original population=12000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:413,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 20%. What multiplier represents this decrease?,0.8,0.8 + 1,0.8 - 1,-0.8,A,A decrease of 20% leaves 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Write this remaining percentage as a multiplier. ? Multiplier=(80/100)=0.8 So the decrease multiplier is 0.8. ? Multiplier=0.8,,
PCT-CP-005:PCT-QL-010:PCT-004:en:414,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 8000. It decreased by 15% and then by 10%. Find the new population.,-6120,6120,6120 - 1,6120 + 1,B,"After the first decrease of 15%, the population becomes 85% of its original value. ? After first decrease=8000?(85/100)=6800 Now decrease this new value by 10%. ? Final value=6800?(90/100)=6120 So the population after both decreases is 6120. ? Final population=6120",,
PCT-CP-006:PCT-QL-012:PCT-004:en:415,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 10% and then again by 12%. Find the net percentage decrease.,20.8% - 1,20.8%,-20.8%,20.8% + 1,B,Convert both decreases into retained factors. ? Combined factor=(90/100)?(88/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(90/100)?(88/100)=0.792 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=20.8% So the overall percentage decrease is 20.8%. ? Net decrease=20.8%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:416,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and decreased by 15%. production B was 900 and decreased by 15%. Find the difference between their new values.,255 - 1,255,-255,255 + 1,B,First find the new value of production A after its decrease. ? New production A=600?(85/100)=510 Now find the new value of production B after its decrease. ? New production B=900?(85/100)=765 Now compare the two new values. ? Difference=left|510-765right|=255 So the difference between the new values is 255. ? Difference=255,,
PCT-CP-008:PCT-QL-016:PCT-004:en:417,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 400 workers, 45% were urban workers. After decreasing urban workers by 15% and rural workers by 12%, find the new percentage of urban workers.",44.1431% - 1,44.1431%,-44.1431%,44.1431% + 1,B,"At first, 45% of the workers are urban workers. So split the original total. ? Initial urban workers=400?(45/100)=180, Initial rural workers=220 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=180?(85/100)=153, New rural workers=220?(88/100)=193.6 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(153/346.6)?100=44.1431% So the new percentage of urban workers is 44.1431%. ? New urban workers percent=44.1431%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:418,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 1200 and the target is 900. Find the required percentage decrease.,-25%,25% - 1,25%,25% + 1,C,First find how much reduction is needed to reach the target. ? Needed reduction=1200-900=300 Now compare this reduction with the current production. ? Required decrease=(300/1200)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:419,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 20000 decreases by 10% every year. Find the expenditure after 3 years.,14580 - 1,14580,-14580,14580 + 1,B,"Each decrease of 10% leaves 90% of the expenditure. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((90/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=20000?left((90/100)right)^{3}=14580 So the expenditure after 3 periods is Rs. 14580. ? Final expenditure=14580",,
PCT-CP-001:PCT-QL-001:PCT-004:en:420,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 20%. If the original salary was Rs. 50000, find the new salary.",40000,40000 - 1,40000 + 1,-40000,A,Decrease = 20%. So the remaining value is 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Now take 80% of the original salary. ? New salary=50000?(80/100)=40000 So the new salary is Rs. 40000. ? New salary=40000,,
PCT-CP-002:PCT-QL-003:PCT-004:en:421,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 50000 decreased by 10%. Find the decrease amount only.,5000,5000 - 1,5000 + 1,-5000,A,Only the reduced part is needed here. ? Decrease amount=10% of Rs. 50000 10% can also be written as the fraction 1/10. ? 10%=(1/10) So find 10% of the original salary. ? Decrease amount=50000?(10/100)=5000 So the decrease amount is Rs. 5000. ? Decrease amount=5000,,
PCT-CP-003:PCT-QL-005:PCT-004:en:422,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 40% decrease, the value became 720. Find the original value.",1200,1200 + 1,1200 - 1,-1200,A,"After a decrease of 40%, the new value becomes 60% of the original. ? 60%?720 60% can also be written as the fraction 3/5. ? 60%=(3/5) First find the value of 1% by dividing 720 by 60. ? 1%=(720/60)=12 Now multiply the value of 1% by 100 to get the original value. ? 100%=12?100=1200 So the original value was 1200. ? Original value=1200",,
PCT-CP-004:PCT-QL-007:PCT-004:en:423,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the decrease multiplier for a 20% decrease in the salary.,0.8,0.8 + 1,0.8 - 1,-0.8,A,A decrease of 20% leaves 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Write this remaining percentage as a multiplier. ? Multiplier=(80/100)=0.8 So the decrease multiplier is 0.8. ? Multiplier=0.8,,
PCT-CP-005:PCT-QL-009:PCT-004:en:424,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 40000 first decreased by 20% and then by 25%. Find the final salary.,24000,24000 + 1,24000 - 1,-24000,A,"After the first decrease of 20%, the salary becomes 80% of its original value. ? After first decrease=40000?(80/100)=32000 Now decrease this new value by 25%. ? Final value=32000?(75/100)=24000 So the salary after both decreases is Rs. 24000. ? Final salary=24000",,
PCT-CP-006:PCT-QL-011:PCT-004:en:425,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price decreased first by 20% and then by 10%. Find the overall percentage decrease.,-28%,28%,28% - 1,28% + 1,B,Convert both decreases into retained factors. ? Combined factor=(80/100)?(90/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(80/100)?(90/100)=0.72 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=28% So the overall percentage decrease is 28%. ? Net decrease=28%,,
PCT-CP-007:PCT-QL-013:PCT-004:en:426,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and decreased by 10%. salary B was Rs. 45000 and decreased by 20%. Find the difference between their new values.,-0,0,0 - 1,0 + 1,B,First find the new value of salary A after its decrease. ? New salary A=40000?(90/100)=36000 Now find the new value of salary B after its decrease. ? New salary B=45000?(80/100)=36000 Now compare the two new values. ? Difference=left|36000-36000right|=0 So the difference between the new values is Rs. 0. ? Difference=0,,
PCT-CP-008:PCT-QL-015:PCT-004:en:427,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 300 students, 60% were boys and the rest were girls. If the number of boys decreased by 20% and the number of girls decreased by 20%, find the new percentage of boys.",-60%,60%,60% - 1,60% + 1,B,"At first, 60% of the students are boys. So split the original total. ? Initial boys=300?(60/100)=180, Initial girls=120 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=180?(80/100)=144, New girls=120?(80/100)=96 Use the new total to find the updated percentage of boys. ? New boys percent=(144/240)?100=60% So the new percentage of boys is 60%. ? New boys percent=60%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:428,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 50000 and it must become Rs. 40000. Find the required percentage decrease.,-20%,20%,20% - 1,20% + 1,B,First find how much reduction is needed to reach the target. ? Needed reduction=50000-40000=10000 Now compare this reduction with the current salary. ? Required decrease=(10000/50000)?100=20% So the required percentage decrease is 20%. ? Required decrease=20%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:429,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 5000 decreases by 10% every month. Find the inventory after 2 months.,4050,4050 + 1,-4050,4050 - 1,A,"Each decrease of 10% leaves 90% of the inventory. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((90/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=5000?left((90/100)right)^{2}=4050 So the inventory after 2 periods is 4050. ? Final inventory=4050",,
PCT-CP-001:PCT-QL-002:PCT-004:en:430,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 20%. If the original population was 5000, find the new population.",4000 + 1,-4000,4000,4000 - 1,C,Decrease = 20%. So the remaining value is 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Now take 80% of the original population. ? New population=5000?(80/100)=4000 So the new population is 4000. ? New population=4000,,
PCT-CP-002:PCT-QL-004:PCT-004:en:431,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 400 and it decreased by 15%. Find the decrease count only.,60,60 + 1,-60,60 - 1,A,Only the reduced part is needed here. ? Decrease amount=15% of 400 So find 15% of the original production. ? Decrease amount=400?(15/100)=60 So the decrease amount is 60. ? Decrease amount=60,,
PCT-CP-003:PCT-QL-006:PCT-004:en:432,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 10% decrease, the population became 18000. Find the original population.",20000,20000 + 1,-20000,20000 - 1,A,"After a decrease of 10%, the new value becomes 90% of the original. ? 90%?18000 90% can also be written as the fraction 9/10. ? 90%=(9/10) First find the value of 1% by dividing 18000 by 90. ? 1%=(18000/90)=200 Now multiply the value of 1% by 100 to get the original value. ? 100%=200?100=20000 So the original population was 20000. ? Original population=20000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:433,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 40%. What multiplier represents this decrease?,0.6,-0.6,0.6 + 1,0.6 - 1,A,A decrease of 40% leaves 60% of the original. ? 100%-40%=60% 60% can also be written as the fraction 3/5. ? 60%=(3/5) Write this remaining percentage as a multiplier. ? Multiplier=(60/100)=0.6 So the decrease multiplier is 0.6. ? Multiplier=0.6,,
PCT-CP-005:PCT-QL-010:PCT-004:en:434,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 4000. It decreased by 20% and then by 20%. Find the new population.,-2560,2560 - 1,2560 + 1,2560,D,"After the first decrease of 20%, the population becomes 80% of its original value. ? After first decrease=4000?(80/100)=3200 Now decrease this new value by 20%. ? Final value=3200?(80/100)=2560 So the population after both decreases is 2560. ? Final population=2560",,
PCT-CP-006:PCT-QL-012:PCT-004:en:435,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 15% and then again by 20%. Find the net percentage decrease.,-32%,32% - 1,32% + 1,32%,D,Convert both decreases into retained factors. ? Combined factor=(85/100)?(80/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(85/100)?(80/100)=0.68 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=32% So the overall percentage decrease is 32%. ? Net decrease=32%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:436,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and decreased by 20%. production B was 900 and decreased by 10%. Find the difference between their new values.,-330,330 + 1,330 - 1,330,D,First find the new value of production A after its decrease. ? New production A=600?(80/100)=480 Now find the new value of production B after its decrease. ? New production B=900?(90/100)=810 Now compare the two new values. ? Difference=left|480-810right|=330 So the difference between the new values is 330. ? Difference=330,,
PCT-CP-008:PCT-QL-016:PCT-004:en:437,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 800 workers, 30% were urban workers. After decreasing urban workers by 10% and rural workers by 10%, find the new percentage of urban workers.",30% + 1,30% - 1,-30%,30%,D,"At first, 30% of the workers are urban workers. So split the original total. ? Initial urban workers=800?(30/100)=240, Initial rural workers=560 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=240?(90/100)=216, New rural workers=560?(90/100)=504 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(216/720)?100=30% So the new percentage of urban workers is 30%. ? New urban workers percent=30%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:438,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 800 and the target is 600. Find the required percentage decrease.,-25%,25% - 1,25% + 1,25%,D,First find how much reduction is needed to reach the target. ? Needed reduction=800-600=200 Now compare this reduction with the current production. ? Required decrease=(200/800)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:439,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 20000 decreases by 10% every year. Find the expenditure after 3 years.,-14580,14580 + 1,14580 - 1,14580,D,"Each decrease of 10% leaves 90% of the expenditure. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((90/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=20000?left((90/100)right)^{3}=14580 So the expenditure after 3 periods is Rs. 14580. ? Final expenditure=14580",,
PCT-CP-001:PCT-QL-001:PCT-004:en:440,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 10%. If the original salary was Rs. 60000, find the new salary.",54000,-54000,54000 + 1,54000 - 1,A,Decrease = 10%. So the remaining value is 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Now take 90% of the original salary. ? New salary=60000?(90/100)=54000 So the new salary is Rs. 54000. ? New salary=54000,,
PCT-CP-002:PCT-QL-003:PCT-004:en:441,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 30000 decreased by 15%. Find the decrease amount only.,4500,4500 + 1,-4500,4500 - 1,A,Only the reduced part is needed here. ? Decrease amount=15% of Rs. 30000 So find 15% of the original salary. ? Decrease amount=30000?(15/100)=4500 So the decrease amount is Rs. 4500. ? Decrease amount=4500,,
PCT-CP-003:PCT-QL-005:PCT-004:en:442,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 20% decrease, the value became 640. Find the original value.",800,800 + 1,-800,800 - 1,A,"After a decrease of 20%, the new value becomes 80% of the original. ? 80%?640 80% can also be written as the fraction 4/5. ? 80%=(4/5) First find the value of 1% by dividing 640 by 80. ? 1%=(640/80)=8 Now multiply the value of 1% by 100 to get the original value. ? 100%=8?100=800 So the original value was 800. ? Original value=800",,
PCT-CP-004:PCT-QL-007:PCT-004:en:443,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the decrease multiplier for a 10% decrease in the salary.,0.9 + 1,-0.9,0.9,0.9 - 1,C,A decrease of 10% leaves 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Write this remaining percentage as a multiplier. ? Multiplier=(90/100)=0.9 So the decrease multiplier is 0.9. ? Multiplier=0.9,,
