Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-008:PCT-QL-015:PCT-003:en:407,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 400 students, 40% were boys and the rest were girls. If the number of boys increased by 10% and the number of girls increased by 20%, find the new percentage of boys.",37.931%,37.931% - 1,37.931% + 1,-37.931%,A,"At first, 40% of the students are boys, so split the original total into boys and girls. ? Initial boys=400?(40/100)=160, Initial girls=240 Now increase the number of boys and girls by their respective percentages. ? New boys=160?(110/100)=176, New girls=240?(120/100)=288 Use the new total to find the updated percentage of boys. ? New boys percent=(176/464)?100=37.931% Therefore the new percentage of boys is 37.931%. ? New boys percent=37.931%",,
PCT-CP-009:PCT-QL-017:PCT-003:en:408,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 48000 and it must become Rs. 60000. Find the required percentage increase.,25%,25% - 1,25% + 1,-25%,A,First find how much extra salary is needed to reach the target. ? Needed amount=60000-48000=12000 Now compare this extra amount with the current salary. ? Required increase=(12000/48000)?100=25% Therefore the required percentage increase is 25%. ? Required increase=25%,,
PCT-CP-010:PCT-QL-019:PCT-003:en:409,PCT-CP-010,Medium,PCT-QL-019,Before/After,Population,Count/Partition output,A population of 12000 grows by 15% every year. Find the population after 2 years.,-15870,15870 + 1,15870 - 1,15870,D,"Each increase of 15% multiplies the population by 115/100. ? One-period factor=(115/100) Since the same increase happens for 2 periods, use this factor 2 times. ? Overall factor=left((115/100)right)^{2} Now multiply the current population by the overall factor. ? Final population=12000?left((115/100)right)^{2}=15870 Therefore the population after 2 periods is 15870. ? Final population=15870",,
PCT-CP-001:PCT-QL-002:PCT-003:en:410,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population increased by 25%. If the original population was 12000, find the new population.",15000 + 1,15000 - 1,-15000,15000,D,An increase of 25% makes the population equal to 125% of its original value. ? New percent=100%+25%=125% So multiply the original population by 125/100. ? New population=12000?(125/100)=15000 Therefore the new population is 15000. ? New population=15000,,
PCT-CP-002:PCT-QL-004:PCT-003:en:411,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 800 and it increased by 20%. Find the increase count only.,-160,160 - 1,160 + 1,160,D,"Only the increased part is required here, so we need 20% of the original production. ? Increase amount=20% of 800 Now take 20% of 800. ? Increase amount=800?(20/100)=160 Therefore the increase amount is 160. ? Increase amount=160",,
PCT-CP-003:PCT-QL-006:PCT-003:en:412,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 15% increase, the population became 9200. Find the original population.",-8000,8000 - 1,8000 + 1,8000,D,"After a 15% rise, the new population represents 115% of the original. ? 115%?9200 So divide 9200 by 115 to find the value of 1%. ? 1%=(9200/115)=80 Now multiply the value of 1% by 100 to get the original population. ? 100%=80?100=8000 Therefore the original population was 8000. ? Original population=8000",,
PCT-CP-004:PCT-QL-008:PCT-003:en:413,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 12%. What multiplier represents this increase?,-1.12,1.12 - 1,1.12 + 1,1.12,D,A 12% increase means the new value becomes 112% of the old value. ? New percent=100%+12%=112% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(112/100)=1.12 Therefore the equivalent multiplier is 1.12. ? Multiplier=1.12,,
PCT-CP-005:PCT-QL-010:PCT-003:en:414,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 10000. It increased by 10% and then by 20%. Find the new population.,13200,-13200,13200 + 1,13200 - 1,A,"After the first increase of 10%, the population becomes 110% of its original value. ? After first increase=10000?(110/100)=11000 Now apply the second increase of 20% to this new value. ? Final value=11000?(120/100)=13200 Therefore the population after both increases is 13200. ? Final population=13200",,
PCT-CP-006:PCT-QL-012:PCT-003:en:415,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 15% and then again by 20%. Find the net percentage increase.,38%,38% + 1,-38%,38% - 1,A,Convert the two increases into growth factors. ? Combined factor=(115/100)?(120/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(115/100)?(120/100)=1.38 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=38% Therefore the overall percentage increase is 38%. ? Net increase=38%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:416,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and increased by 10%. production B was 900 and increased by 25%. Find the difference between their new values.,465 + 1,-465,465,465 - 1,C,First find the new value of production A after its increase. ? New production A=600?(110/100)=660 Now find the new value of production B after its increase. ? New production B=900?(125/100)=1125 Finally compare these two new values. ? Difference=left|660-1125right|=465 Therefore the difference between the new values is 465. ? Difference=465,,
PCT-CP-008:PCT-QL-016:PCT-003:en:417,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 1000 workers, 40% were urban workers. After increasing urban workers by 20% and rural workers by 10%, find the new percentage of urban workers.",42.1053% + 1,-42.1053%,42.1053%,42.1053% - 1,C,"At first, 40% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=1000?(40/100)=400, Initial rural workers=600 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=400?(120/100)=480, New rural workers=600?(110/100)=660 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(480/1140)?100=42.1053% Therefore the new percentage of urban workers is 42.1053%. ? New urban workers percent=42.1053%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:418,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 500 and the target is 800. Find the required percentage increase.,60% + 1,-60%,60%,60% - 1,C,First find how much extra production is needed to reach the target. ? Needed amount=800-500=300 Now compare this extra amount with the current production. ? Required increase=(300/500)?100=60% Therefore the required percentage increase is 60%. ? Required increase=60%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:419,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 40000 grows by 10% every year. Find the production value after 3 years.,53240,-53240,53240 + 1,53240 - 1,A,"Each increase of 10% multiplies the production value by 110/100. ? One-period factor=(110/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((110/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=40000?left((110/100)right)^{3}=53240 Therefore the production value after 3 periods is Rs. 53240. ? Final production value=53240",,
PCT-CP-001:PCT-QL-001:PCT-003:en:420,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 15%. If the original salary was Rs. 30000, find the new salary.",34500 + 1,34500 - 1,-34500,34500,D,An increase of 15% makes the salary equal to 115% of its original value. ? New percent=100%+15%=115% So multiply the original salary by 115/100. ? New salary=30000?(115/100)=34500 Therefore the new salary is Rs. 34500. ? New salary=34500,,
PCT-CP-002:PCT-QL-003:PCT-003:en:421,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 50000 increased by 25%. Find the increase amount only.,-12500,12500 + 1,12500 - 1,12500,D,"Only the increased part is required here, so we need 25% of the original salary. ? Increase amount=25% of Rs. 50000 Now take 25% of Rs. 50000. ? Increase amount=50000?(25/100)=12500 Therefore the increase amount is Rs. 12500. ? Increase amount=12500",,
PCT-CP-003:PCT-QL-005:PCT-003:en:422,PCT-CP-003,Medium,PCT-QL-005,Before/After,Money,Original/Recovery value,"After a 25% increase, the salary became Rs. 37500. Find the original salary.",-30000,30000 + 1,30000 - 1,30000,D,"After a 25% rise, the new salary represents 125% of the original. ? 125%?Rs. 37500 So divide Rs. 37500 by 125 to find the value of 1%. ? 1%=(37500/125)=300 Now multiply the value of 1% by 100 to get the original salary. ? 100%=300?100=30000 Therefore the original salary was Rs. 30000. ? Original salary=30000",,
PCT-CP-004:PCT-QL-007:PCT-003:en:423,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the equivalent multiplier for a 15% increase in the salary.,-1.15,1.15 + 1,1.15 - 1,1.15,D,A 15% increase means the new value becomes 115% of the old value. ? New percent=100%+15%=115% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(115/100)=1.15 Therefore the equivalent multiplier is 1.15. ? Multiplier=1.15,,
PCT-CP-005:PCT-QL-009:PCT-003:en:424,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 20000 first increased by 15% and then by 25%. Find the final salary.,-28750,28750 - 1,28750 + 1,28750,D,"After the first increase of 15%, the salary becomes 115% of its original value. ? After first increase=20000?(115/100)=23000 Now apply the second increase of 25% to this new value. ? Final value=23000?(125/100)=28750 Therefore the salary after both increases is Rs. 28750. ? Final salary=28750",,
PCT-CP-006:PCT-QL-011:PCT-003:en:425,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price increased first by 15% and then by 15%. Find the overall percentage increase.,32.25% + 1,-32.25%,32.25%,32.25% - 1,C,Convert the two increases into growth factors. ? Combined factor=(115/100)?(115/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(115/100)?(115/100)=1.3225 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=32.25% Therefore the overall percentage increase is 32.25%. ? Net increase=32.25%,,
PCT-CP-007:PCT-QL-013:PCT-003:en:426,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and increased by 10%. salary B was Rs. 45000 and increased by 20%. Find the difference between their new values.,10000 + 1,-10000,10000,10000 - 1,C,First find the new value of salary A after its increase. ? New salary A=40000?(110/100)=44000 Now find the new value of salary B after its increase. ? New salary B=45000?(120/100)=54000 Finally compare these two new values. ? Difference=left|44000-54000right|=10000 Therefore the difference between the new values is Rs. 10000. ? Difference=10000,,
PCT-CP-008:PCT-QL-015:PCT-003:en:427,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 200 students, 50% were boys and the rest were girls. If the number of boys increased by 10% and the number of girls increased by 15%, find the new percentage of boys.",48.8889%,-48.8889%,48.8889% + 1,48.8889% - 1,A,"At first, 50% of the students are boys, so split the original total into boys and girls. ? Initial boys=200?(50/100)=100, Initial girls=100 Now increase the number of boys and girls by their respective percentages. ? New boys=100?(110/100)=110, New girls=100?(115/100)=115 Use the new total to find the updated percentage of boys. ? New boys percent=(110/225)?100=48.8889% Therefore the new percentage of boys is 48.8889%. ? New boys percent=48.8889%",,
PCT-CP-009:PCT-QL-017:PCT-003:en:428,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 60000 and it must become Rs. 72000. Find the required percentage increase.,20%,20% + 1,-20%,20% - 1,A,First find how much extra salary is needed to reach the target. ? Needed amount=72000-60000=12000 Now compare this extra amount with the current salary. ? Required increase=(12000/60000)?100=20% Therefore the required percentage increase is 20%. ? Required increase=20%,,
PCT-CP-010:PCT-QL-019:PCT-003:en:429,PCT-CP-010,Medium,PCT-QL-019,Before/After,Population,Count/Partition output,A population of 8000 grows by 10% every year. Find the population after 2 years.,-9680,9680,9680 - 1,9680 + 1,B,"Each increase of 10% multiplies the population by 110/100. ? One-period factor=(110/100) Since the same increase happens for 2 periods, use this factor 2 times. ? Overall factor=left((110/100)right)^{2} Now multiply the current population by the overall factor. ? Final population=8000?left((110/100)right)^{2}=9680 Therefore the population after 2 periods is 9680. ? Final population=9680",,
PCT-CP-001:PCT-QL-002:PCT-003:en:430,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population increased by 15%. If the original population was 4000, find the new population.",-4600,4600,4600 - 1,4600 + 1,B,An increase of 15% makes the population equal to 115% of its original value. ? New percent=100%+15%=115% So multiply the original population by 115/100. ? New population=4000?(115/100)=4600 Therefore the new population is 4600. ? New population=4600,,
PCT-CP-002:PCT-QL-004:PCT-003:en:431,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 1000 and it increased by 10%. Find the increase count only.,-100,100 - 1,100,100 + 1,C,"Only the increased part is required here, so we need 10% of the original production. ? Increase amount=10% of 1000 Now take 10% of 1000. ? Increase amount=1000?(10/100)=100 Therefore the increase amount is 100. ? Increase amount=100",,
PCT-CP-003:PCT-QL-006:PCT-003:en:432,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 25% increase, the population became 25000. Find the original population.",20000 - 1,20000,-20000,20000 + 1,B,"After a 25% rise, the new population represents 125% of the original. ? 125%?25000 So divide 25000 by 125 to find the value of 1%. ? 1%=(25000/125)=200 Now multiply the value of 1% by 100 to get the original population. ? 100%=200?100=20000 Therefore the original population was 20000. ? Original population=20000",,
PCT-CP-004:PCT-QL-008:PCT-003:en:433,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 20%. What multiplier represents this increase?,1.2 - 1,1.2,-1.2,1.2 + 1,B,A 20% increase means the new value becomes 120% of the old value. ? New percent=100%+20%=120% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(120/100)=1.2 Therefore the equivalent multiplier is 1.2. ? Multiplier=1.2,,
PCT-CP-005:PCT-QL-010:PCT-003:en:434,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 5000. It increased by 15% and then by 25%. Find the new population.,7188 + 1,7188 - 1,7188,-7188,C,"After the first increase of 15%, the population becomes 115% of its original value. ? After first increase=5000?(115/100)=5750 Now apply the second increase of 25% to this new value. ? Final value=5750?(125/100)=7187.5 Therefore the population after both increases is 7187.5. ? Final population=7188",,
PCT-CP-006:PCT-QL-012:PCT-003:en:435,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 20% and then again by 10%. Find the net percentage increase.,32%,32% + 1,32% - 1,-32%,A,Convert the two increases into growth factors. ? Combined factor=(120/100)?(110/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(120/100)?(110/100)=1.32 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=32% Therefore the overall percentage increase is 32%. ? Net increase=32%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:436,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and increased by 15%. production B was 900 and increased by 15%. Find the difference between their new values.,345,345 + 1,345 - 1,-345,A,First find the new value of production A after its increase. ? New production A=600?(115/100)=690 Now find the new value of production B after its increase. ? New production B=900?(115/100)=1035 Finally compare these two new values. ? Difference=left|690-1035right|=345 Therefore the difference between the new values is 345. ? Difference=345,,
PCT-CP-008:PCT-QL-016:PCT-003:en:437,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 600 workers, 50% were urban workers. After increasing urban workers by 15% and rural workers by 15%, find the new percentage of urban workers.",50%,50% + 1,50% - 1,-50%,A,"At first, 50% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=600?(50/100)=300, Initial rural workers=300 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=300?(115/100)=345, New rural workers=300?(115/100)=345 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(345/690)?100=50% Therefore the new percentage of urban workers is 50%. ? New urban workers percent=50%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:438,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 800 and the target is 950. Find the required percentage increase.,18.75%,18.75% + 1,18.75% - 1,-18.75%,A,First find how much extra production is needed to reach the target. ? Needed amount=950-800=150 Now compare this extra amount with the current production. ? Required increase=(150/800)?100=18.75% Therefore the required percentage increase is 18.75%. ? Required increase=18.75%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:439,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 40000 grows by 15% every year. Find the production value after 3 years.,60835 + 1,60835 - 1,60835,-60835,C,"Each increase of 15% multiplies the production value by 115/100. ? One-period factor=(115/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((115/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=40000?left((115/100)right)^{3}=60835 Therefore the production value after 3 periods is Rs. 60835. ? Final production value=60835",,
PCT-CP-001:PCT-QL-001:PCT-003:en:440,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 10%. If the original salary was Rs. 50000, find the new salary.",-55000,55000,55000 - 1,55000 + 1,B,An increase of 10% makes the salary equal to 110% of its original value. ? New percent=100%+10%=110% So multiply the original salary by 110/100. ? New salary=50000?(110/100)=55000 Therefore the new salary is Rs. 55000. ? New salary=55000,,
PCT-CP-002:PCT-QL-003:PCT-003:en:441,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 30000 increased by 15%. Find the increase amount only.,-4500,4500 - 1,4500,4500 + 1,C,"Only the increased part is required here, so we need 15% of the original salary. ? Increase amount=15% of Rs. 30000 Now take 15% of Rs. 30000. ? Increase amount=30000?(15/100)=4500 Therefore the increase amount is Rs. 4500. ? Increase amount=4500",,
PCT-CP-003:PCT-QL-005:PCT-003:en:442,PCT-CP-003,Medium,PCT-QL-005,Before/After,Money,Original/Recovery value,"After a 10% increase, the salary became Rs. 55000. Find the original salary.",-50000,50000 - 1,50000,50000 + 1,C,"After a 10% rise, the new salary represents 110% of the original. ? 110%?Rs. 55000 So divide Rs. 55000 by 110 to find the value of 1%. ? 1%=(55000/110)=500 Now multiply the value of 1% by 100 to get the original salary. ? 100%=500?100=50000 Therefore the original salary was Rs. 50000. ? Original salary=50000",,
PCT-CP-004:PCT-QL-007:PCT-003:en:443,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the equivalent multiplier for a 25% increase in the salary.,1.25 - 1,1.25,-1.25,1.25 + 1,B,A 25% increase means the new value becomes 125% of the old value. ? New percent=100%+25%=125% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(125/100)=1.25 Therefore the equivalent multiplier is 1.25. ? Multiplier=1.25,,
PCT-CP-005:PCT-QL-009:PCT-003:en:444,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 20000 first increased by 20% and then by 10%. Find the final salary.,26400 - 1,26400,-26400,26400 + 1,B,"After the first increase of 20%, the salary becomes 120% of its original value. ? After first increase=20000?(120/100)=24000 Now apply the second increase of 10% to this new value. ? Final value=24000?(110/100)=26400 Therefore the salary after both increases is Rs. 26400. ? Final salary=26400",,
PCT-CP-006:PCT-QL-011:PCT-003:en:445,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price increased first by 20% and then by 25%. Find the overall percentage increase.,50%,50% - 1,50% + 1,-50%,A,Convert the two increases into growth factors. ? Combined factor=(120/100)?(125/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(120/100)?(125/100)=1.5 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=50% Therefore the overall percentage increase is 50%. ? Net increase=50%,,
PCT-CP-007:PCT-QL-013:PCT-003:en:446,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and increased by 15%. salary B was Rs. 45000 and increased by 10%. Find the difference between their new values.,3500,3500 + 1,3500 - 1,-3500,A,First find the new value of salary A after its increase. ? New salary A=40000?(115/100)=46000 Now find the new value of salary B after its increase. ? New salary B=45000?(110/100)=49500 Finally compare these two new values. ? Difference=left|46000-49500right|=3500 Therefore the difference between the new values is Rs. 3500. ? Difference=3500,,
PCT-CP-008:PCT-QL-015:PCT-003:en:447,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 400 students, 40% were boys and the rest were girls. If the number of boys increased by 20% and the number of girls increased by 10%, find the new percentage of boys.",42.1053%,42.1053% - 1,42.1053% + 1,-42.1053%,A,"At first, 40% of the students are boys, so split the original total into boys and girls. ? Initial boys=400?(40/100)=160, Initial girls=240 Now increase the number of boys and girls by their respective percentages. ? New boys=160?(120/100)=192, New girls=240?(110/100)=264 Use the new total to find the updated percentage of boys. ? New boys percent=(192/456)?100=42.1053% Therefore the new percentage of boys is 42.1053%. ? New boys percent=42.1053%",,
PCT-CP-009:PCT-QL-017:PCT-003:en:448,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 48000 and it must become Rs. 60000. Find the required percentage increase.,25% + 1,25% - 1,25%,-25%,C,First find how much extra salary is needed to reach the target. ? Needed amount=60000-48000=12000 Now compare this extra amount with the current salary. ? Required increase=(12000/48000)?100=25% Therefore the required percentage increase is 25%. ? Required increase=25%,,
PCT-CP-010:PCT-QL-019:PCT-003:en:449,PCT-CP-010,Medium,PCT-QL-019,Before/After,Population,Count/Partition output,A population of 12000 grows by 15% every year. Find the population after 2 years.,-15870,15870 - 1,15870 + 1,15870,D,"Each increase of 15% multiplies the population by 115/100. ? One-period factor=(115/100) Since the same increase happens for 2 periods, use this factor 2 times. ? Overall factor=left((115/100)right)^{2} Now multiply the current population by the overall factor. ? Final population=12000?left((115/100)right)^{2}=15870 Therefore the population after 2 periods is 15870. ? Final population=15870",,
PCT-CP-001:PCT-QL-002:PCT-003:en:450,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population increased by 25%. If the original population was 5000, find the new population.",6250 + 1,6250 - 1,-6250,6250,D,An increase of 25% makes the population equal to 125% of its original value. ? New percent=100%+25%=125% So multiply the original population by 125/100. ? New population=5000?(125/100)=6250 Therefore the new population is 6250. ? New population=6250,,
PCT-CP-002:PCT-QL-004:PCT-003:en:451,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 1200 and it increased by 20%. Find the increase count only.,-240,240 + 1,240 - 1,240,D,"Only the increased part is required here, so we need 20% of the original production. ? Increase amount=20% of 1200 Now take 20% of 1200. ? Increase amount=1200?(20/100)=240 Therefore the increase amount is 240. ? Increase amount=240",,
PCT-CP-003:PCT-QL-006:PCT-003:en:452,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 15% increase, the population became 9200. Find the original population.",-8000,8000 - 1,8000 + 1,8000,D,"After a 15% rise, the new population represents 115% of the original. ? 115%?9200 So divide 9200 by 115 to find the value of 1%. ? 1%=(9200/115)=80 Now multiply the value of 1% by 100 to get the original population. ? 100%=80?100=8000 Therefore the original population was 8000. ? Original population=8000",,
PCT-CP-004:PCT-QL-008:PCT-003:en:453,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 12%. What multiplier represents this increase?,1.12 + 1,1.12 - 1,-1.12,1.12,D,A 12% increase means the new value becomes 112% of the old value. ? New percent=100%+12%=112% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(112/100)=1.12 Therefore the equivalent multiplier is 1.12. ? Multiplier=1.12,,
PCT-CP-005:PCT-QL-010:PCT-003:en:454,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 10000. It increased by 20% and then by 10%. Find the new population.,13200 + 1,-13200,13200,13200 - 1,C,"After the first increase of 20%, the population becomes 120% of its original value. ? After first increase=10000?(120/100)=12000 Now apply the second increase of 10% to this new value. ? Final value=12000?(110/100)=13200 Therefore the population after both increases is 13200. ? Final population=13200",,
PCT-CP-006:PCT-QL-012:PCT-003:en:455,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 10% and then again by 15%. Find the net percentage increase.,26.5%,26.5% + 1,-26.5%,26.5% - 1,A,Convert the two increases into growth factors. ? Combined factor=(110/100)?(115/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(110/100)?(115/100)=1.265 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=26.5% Therefore the overall percentage increase is 26.5%. ? Net increase=26.5%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:456,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and increased by 20%. production B was 900 and increased by 25%. Find the difference between their new values.,405 + 1,-405,405,405 - 1,C,First find the new value of production A after its increase. ? New production A=600?(120/100)=720 Now find the new value of production B after its increase. ? New production B=900?(125/100)=1125 Finally compare these two new values. ? Difference=left|720-1125right|=405 Therefore the difference between the new values is 405. ? Difference=405,,
PCT-CP-008:PCT-QL-016:PCT-003:en:457,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 1000 workers, 40% were urban workers. After increasing urban workers by 10% and rural workers by 12%, find the new percentage of urban workers.",39.5683% + 1,-39.5683%,39.5683%,39.5683% - 1,C,"At first, 40% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=1000?(40/100)=400, Initial rural workers=600 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=400?(110/100)=440, New rural workers=600?(112/100)=672 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(440/1112)?100=39.5683% Therefore the new percentage of urban workers is 39.5683%. ? New urban workers percent=39.5683%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:458,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 500 and the target is 800. Find the required percentage increase.,60% + 1,-60%,60%,60% - 1,C,First find how much extra production is needed to reach the target. ? Needed amount=800-500=300 Now compare this extra amount with the current production. ? Required increase=(300/500)?100=60% Therefore the required percentage increase is 60%. ? Required increase=60%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:459,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 40000 grows by 20% every year. Find the production value after 3 years.,69120,-69120,69120 + 1,69120 - 1,A,"Each increase of 20% multiplies the production value by 120/100. ? One-period factor=(120/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((120/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=40000?left((120/100)right)^{3}=69120 Therefore the production value after 3 periods is Rs. 69120. ? Final production value=69120",,
PCT-CP-001:PCT-QL-001:PCT-003:en:460,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 15%. If the original salary was Rs. 60000, find the new salary.",-69000,69000 - 1,69000 + 1,69000,D,An increase of 15% makes the salary equal to 115% of its original value. ? New percent=100%+15%=115% So multiply the original salary by 115/100. ? New salary=60000?(115/100)=69000 Therefore the new salary is Rs. 69000. ? New salary=69000,,
PCT-CP-002:PCT-QL-003:PCT-003:en:461,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 50000 increased by 25%. Find the increase amount only.,-12500,12500 + 1,12500 - 1,12500,D,"Only the increased part is required here, so we need 25% of the original salary. ? Increase amount=25% of Rs. 50000 Now take 25% of Rs. 50000. ? Increase amount=50000?(25/100)=12500 Therefore the increase amount is Rs. 12500. ? Increase amount=12500",,
PCT-CP-003:PCT-QL-005:PCT-003:en:462,PCT-CP-003,Medium,PCT-QL-005,Before/After,Money,Original/Recovery value,"After a 25% increase, the salary became Rs. 37500. Find the original salary.",-30000,30000 + 1,30000 - 1,30000,D,"After a 25% rise, the new salary represents 125% of the original. ? 125%?Rs. 37500 So divide Rs. 37500 by 125 to find the value of 1%. ? 1%=(37500/125)=300 Now multiply the value of 1% by 100 to get the original salary. ? 100%=300?100=30000 Therefore the original salary was Rs. 30000. ? Original salary=30000",,
PCT-CP-004:PCT-QL-007:PCT-003:en:463,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the equivalent multiplier for a 15% increase in the salary.,-1.15,1.15 + 1,1.15 - 1,1.15,D,A 15% increase means the new value becomes 115% of the old value. ? New percent=100%+15%=115% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(115/100)=1.15 Therefore the equivalent multiplier is 1.15. ? Multiplier=1.15,,
