language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"hi","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current salary is Rs. 40000 and it must become Rs. 50000. Find the required percentage increase.","$$25\%$$","First find how much extra salary is needed to reach the target. | \[\Rightarrow \text{Needed amount}=50000-40000=10000\] | Now compare this extra amount with the current salary. | \[\Rightarrow \text{Required increase}=\frac{10000}{40000}\times100=25\%\] | Therefore the required percentage increase is 25%. | \[\Rightarrow \text{Required increase}=25\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Medium","growthBridge","COUNT","A population of 10000 grows by 12% every year. Find the population after 2 years.","$$12544$$","Each increase of 12% multiplies the population by 112/100. | \[\Rightarrow \text{One-period factor}=\frac{112}{100}\] | Since the same increase happens for 2 periods, use this factor 2 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{112}{100}\right)^{2}\] | Now multiply the current population by the overall factor. | \[\Rightarrow \text{Final population}=10000\times\left(\frac{112}{100}\right)^{2}=12544\] | Therefore the population after 2 periods is 12544. | \[\Rightarrow \text{Final population}=12544\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","directPercentageIncrease","COUNT","The population increased by 20%. If the original population was 4000, find the new population.","$$4800$$","An increase of 20% makes the population equal to 120% of its original value. | \[\Rightarrow \text{New percent}=100\%+20\%=120\%\] | So multiply the original population by 120/100. | \[\Rightarrow \text{New population}=4000\times\frac{120}{100}=4800\] | Therefore the new population is 4800. | \[\Rightarrow \text{New population}=4800\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","increaseAmount","COUNT","The production was 1200 and it increased by 15%. Find the increase count only.","$$180$$","Only the increased part is required here, so we need 15% of the original production. | \[\Rightarrow \text{Increase amount}=15\%\text{ of }1200\] | Now take 15% of 1200. | \[\Rightarrow \text{Increase amount}=1200\times\frac{15}{100}=180\] | Therefore the increase amount is 180. | \[\Rightarrow \text{Increase amount}=180\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","originalValueFromIncreasedValue","COUNT","After a 10% increase, the population became 13200. Find the original population.","$$12000$$","After a 10% rise, the new population represents 110% of the original. | \[\Rightarrow 110\%\rightarrow13200\] | So divide 13200 by 110 to find the value of 1%. | \[\Rightarrow 1\%=\frac{13200}{110}=120\] | Now multiply the value of 1% by 100 to get the original population. | \[\Rightarrow 100\%=120\times100=12000\] | Therefore the original population was 12000. | \[\Rightarrow \text{Original population}=12000\]","PASS"
"hi","PCT-CP-004","PCT-QL-008","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","A population increases by 25%. What multiplier represents this increase?","$$1.25$$","A 25% increase means the new value becomes 125% of the old value. | \[\Rightarrow \text{New percent}=100\%+25\%=125\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{125}{100}=1.25\] | Therefore the equivalent multiplier is 1.25. | \[\Rightarrow \text{Multiplier}=1.25\]","PASS"
"hi","PCT-CP-005","PCT-QL-010","PCT-ES-005","Medium","repeatedPercentageIncrease","COUNT","The population was 4000. It increased by 15% and then by 25%. Find the new population.","$$5750$$","After the first increase of 15%, the population becomes 115% of its original value. | \[\Rightarrow \text{After first increase}=4000\times\frac{115}{100}=4600\] | Now apply the second increase of 25% to this new value. | \[\Rightarrow \text{Final value}=4600\times\frac{125}{100}=5750\] | Therefore the population after both increases is 5750. | \[\Rightarrow \text{Final population}=5750\]","PASS"
"hi","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","The population increased by 20% and then again by 10%. Find the net percentage increase.","$$32\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{110}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{110}{100}=1.32\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=32\%\] | Therefore the overall percentage increase is 32%. | \[\Rightarrow \text{Net increase}=32\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-014","PCT-ES-007","Hard","comparativeIncrease","COUNT","production A was 800 and increased by 10%. production B was 500 and increased by 10%. Find the difference between their new values.","$$330$$","First find the new value of production A after its increase. | \[\Rightarrow \text{New production A}=800\times\frac{110}{100}=880\] | Now find the new value of production B after its increase. | \[\Rightarrow \text{New production B}=500\times\frac{110}{100}=550\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|880-550\right|=330\] | Therefore the difference between the new values is 330. | \[\Rightarrow \text{Difference}=330\]","PASS"
"hi","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","Out of 800 workers, 30% were urban workers. After increasing urban workers by 20% and rural workers by 15%, find the new percentage of urban workers.","$$30.9013\%$$","At first, 30% of the workers are urban workers, so split the original total into urban workers and rural workers. | \[\Rightarrow \text{Initial urban workers}=800\times\frac{30}{100}=240,\ \text{Initial rural workers}=560\] | Now increase the number of urban workers and rural workers by their respective percentages. | \[\Rightarrow \text{New urban workers}=240\times\frac{120}{100}=288,\ \text{New rural workers}=560\times\frac{115}{100}=644\] | Use the new total to find the updated percentage of urban workers. | \[\Rightarrow \text{New urban workers percent}=\frac{288}{932}\times100=30.9013\%\] | Therefore the new percentage of urban workers is 30.9013%. | \[\Rightarrow \text{New urban workers percent}=30.9013\%\]","PASS"
"hi","PCT-CP-009","PCT-QL-018","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current production is 400 and the target is 500. Find the required percentage increase.","$$25\%$$","First find how much extra production is needed to reach the target. | \[\Rightarrow \text{Needed amount}=500-400=100\] | Now compare this extra amount with the current production. | \[\Rightarrow \text{Required increase}=\frac{100}{400}\times100=25\%\] | Therefore the required percentage increase is 25%. | \[\Rightarrow \text{Required increase}=25\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Medium","growthBridge","ABSOLUTE","A production value of Rs. 30000 grows by 10% every year. Find the production value after 3 years.","$$39930$$","Each increase of 10% multiplies the production value by 110/100. | \[\Rightarrow \text{One-period factor}=\frac{110}{100}\] | Since the same increase happens for 3 periods, use this factor 3 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{110}{100}\right)^{3}\] | Now multiply the current production value by the overall factor. | \[\Rightarrow \text{Final production value}=30000\times\left(\frac{110}{100}\right)^{3}=39930\] | Therefore the production value after 3 periods is Rs. 39930. | \[\Rightarrow \text{Final production value}=39930\]","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","directPercentageIncrease","ABSOLUTE","The salary increased by 25%. If the original salary was Rs. 50000, find the new salary.","$$62500$$","An increase of 25% makes the salary equal to 125% of its original value. | \[\Rightarrow \text{New percent}=100\%+25\%=125\%\] | So multiply the original salary by 125/100. | \[\Rightarrow \text{New salary}=50000\times\frac{125}{100}=62500\] | Therefore the new salary is Rs. 62500. | \[\Rightarrow \text{New salary}=62500\]","PASS"
"hi","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","increaseAmount","ABSOLUTE","A salary of Rs. 20000 increased by 20%. Find the increase amount only.","$$4000$$","Only the increased part is required here, so we need 20% of the original salary. | \[\Rightarrow \text{Increase amount}=20\%\text{ of }Rs. 20000\] | Now take 20% of Rs. 20000. | \[\Rightarrow \text{Increase amount}=20000\times\frac{20}{100}=4000\] | Therefore the increase amount is Rs. 4000. | \[\Rightarrow \text{Increase amount}=4000\]","PASS"
"hi","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","originalValueFromIncreasedValue","ABSOLUTE","After a 20% increase, the salary became Rs. 48000. Find the original salary.","$$40000$$","After a 20% rise, the new salary represents 120% of the original. | \[\Rightarrow 120\%\rightarrowRs. 48000\] | So divide Rs. 48000 by 120 to find the value of 1%. | \[\Rightarrow 1\%=\frac{48000}{120}=400\] | Now multiply the value of 1% by 100 to get the original salary. | \[\Rightarrow 100\%=400\times100=40000\] | Therefore the original salary was Rs. 40000. | \[\Rightarrow \text{Original salary}=40000\]","PASS"
"hi","PCT-CP-004","PCT-QL-007","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","Find the equivalent multiplier for a 10% increase in the salary.","$$1.1$$","A 10% increase means the new value becomes 110% of the old value. | \[\Rightarrow \text{New percent}=100\%+10\%=110\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{110}{100}=1.1\] | Therefore the equivalent multiplier is 1.1. | \[\Rightarrow \text{Multiplier}=1.1\]","PASS"
"hi","PCT-CP-005","PCT-QL-009","PCT-ES-005","Medium","repeatedPercentageIncrease","ABSOLUTE","A salary of Rs. 40000 first increased by 15% and then by 25%. Find the final salary.","$$57500$$","After the first increase of 15%, the salary becomes 115% of its original value. | \[\Rightarrow \text{After first increase}=40000\times\frac{115}{100}=46000\] | Now apply the second increase of 25% to this new value. | \[\Rightarrow \text{Final value}=46000\times\frac{125}{100}=57500\] | Therefore the salary after both increases is Rs. 57500. | \[\Rightarrow \text{Final salary}=57500\]","PASS"
"hi","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","A price increased first by 20% and then by 20%. Find the overall percentage increase.","$$44\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{120}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{120}{100}\times\frac{120}{100}=1.44\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=44\%\] | Therefore the overall percentage increase is 44%. | \[\Rightarrow \text{Net increase}=44\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-013","PCT-ES-007","Hard","comparativeIncrease","ABSOLUTE","salary A was Rs. 50000 and increased by 15%. salary B was Rs. 25000 and increased by 25%. Find the difference between their new values.","$$26250$$","First find the new value of salary A after its increase. | \[\Rightarrow \text{New salary A}=50000\times\frac{115}{100}=57500\] | Now find the new value of salary B after its increase. | \[\Rightarrow \text{New salary B}=25000\times\frac{125}{100}=31250\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|57500-31250\right|=26250\] | Therefore the difference between the new values is Rs. 26250. | \[\Rightarrow \text{Difference}=26250\]","PASS"
"hi","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","In a group of 500 students, 45% were boys and the rest were girls. If the number of boys increased by 10% and the number of girls increased by 10%, find the new percentage of boys.","$$45\%$$","At first, 45% of the students are boys, so split the original total into boys and girls. | \[\Rightarrow \text{Initial boys}=500\times\frac{45}{100}=225,\ \text{Initial girls}=275\] | Now increase the number of boys and girls by their respective percentages. | \[\Rightarrow \text{New boys}=225\times\frac{110}{100}=247.5,\ \text{New girls}=275\times\frac{110}{100}=302.5\] | Use the new total to find the updated percentage of boys. | \[\Rightarrow \text{New boys percent}=\frac{247.5}{550}\times100=45\%\] | Therefore the new percentage of boys is 45%. | \[\Rightarrow \text{New boys percent}=45\%\]","PASS"
"hi","PCT-CP-009","PCT-QL-017","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current salary is Rs. 50000 and it must become Rs. 62500. Find the required percentage increase.","$$25\%$$","First find how much extra salary is needed to reach the target. | \[\Rightarrow \text{Needed amount}=62500-50000=12500\] | Now compare this extra amount with the current salary. | \[\Rightarrow \text{Required increase}=\frac{12500}{50000}\times100=25\%\] | Therefore the required percentage increase is 25%. | \[\Rightarrow \text{Required increase}=25\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Medium","growthBridge","COUNT","A population of 5000 grows by 20% every year. Find the population after 2 years.","$$7200$$","Each increase of 20% multiplies the population by 120/100. | \[\Rightarrow \text{One-period factor}=\frac{120}{100}\] | Since the same increase happens for 2 periods, use this factor 2 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{120}{100}\right)^{2}\] | Now multiply the current population by the overall factor. | \[\Rightarrow \text{Final population}=5000\times\left(\frac{120}{100}\right)^{2}=7200\] | Therefore the population after 2 periods is 7200. | \[\Rightarrow \text{Final population}=7200\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","directPercentageIncrease","COUNT","The population increased by 10%. If the original population was 5000, find the new population.","$$5500$$","An increase of 10% makes the population equal to 110% of its original value. | \[\Rightarrow \text{New percent}=100\%+10\%=110\%\] | So multiply the original population by 110/100. | \[\Rightarrow \text{New population}=5000\times\frac{110}{100}=5500\] | Therefore the new population is 5500. | \[\Rightarrow \text{New population}=5500\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","increaseAmount","COUNT","The production was 400 and it increased by 25%. Find the increase count only.","$$100$$","Only the increased part is required here, so we need 25% of the original production. | \[\Rightarrow \text{Increase amount}=25\%\text{ of }400\] | Now take 25% of 400. | \[\Rightarrow \text{Increase amount}=400\times\frac{25}{100}=100\] | Therefore the increase amount is 100. | \[\Rightarrow \text{Increase amount}=100\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","originalValueFromIncreasedValue","COUNT","After a 20% increase, the population became 4800. Find the original population.","$$4000$$","After a 20% rise, the new population represents 120% of the original. | \[\Rightarrow 120\%\rightarrow4800\] | So divide 4800 by 120 to find the value of 1%. | \[\Rightarrow 1\%=\frac{4800}{120}=40\] | Now multiply the value of 1% by 100 to get the original population. | \[\Rightarrow 100\%=40\times100=4000\] | Therefore the original population was 4000. | \[\Rightarrow \text{Original population}=4000\]","PASS"
"hi","PCT-CP-004","PCT-QL-008","PCT-ES-004","Easy","equivalentMultiplier","ABSOLUTE","A population increases by 18%. What multiplier represents this increase?","$$1.18$$","A 18% increase means the new value becomes 118% of the old value. | \[\Rightarrow \text{New percent}=100\%+18\%=118\%\] | Express that new percentage as a multiplier by dividing by 100. | \[\Rightarrow \text{Multiplier}=\frac{118}{100}=1.18\] | Therefore the equivalent multiplier is 1.18. | \[\Rightarrow \text{Multiplier}=1.18\]","PASS"
"hi","PCT-CP-005","PCT-QL-010","PCT-ES-005","Medium","repeatedPercentageIncrease","COUNT","The population was 8000. It increased by 20% and then by 10%. Find the new population.","$$10560$$","After the first increase of 20%, the population becomes 120% of its original value. | \[\Rightarrow \text{After first increase}=8000\times\frac{120}{100}=9600\] | Now apply the second increase of 10% to this new value. | \[\Rightarrow \text{Final value}=9600\times\frac{110}{100}=10560\] | Therefore the population after both increases is 10560. | \[\Rightarrow \text{Final population}=10560\]","PASS"
"hi","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","netIncreasePercentage","PERCENT","The population increased by 10% and then again by 15%. Find the net percentage increase.","$$26.5\%$$","Convert the two increases into growth factors. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{115}{100}\] | This combined factor tells us how many times the original value becomes after both increases. | \[\Rightarrow \text{Combined factor}=\frac{110}{100}\times\frac{115}{100}=1.265\] | So subtract 1 from the combined factor and convert the result into a percentage increase. | \[\Rightarrow \text{Net increase}=26.5\%\] | Therefore the overall percentage increase is 26.5%. | \[\Rightarrow \text{Net increase}=26.5\%\]","PASS"
"hi","PCT-CP-007","PCT-QL-014","PCT-ES-007","Hard","comparativeIncrease","COUNT","production A was 800 and increased by 20%. production B was 500 and increased by 20%. Find the difference between their new values.","$$360$$","First find the new value of production A after its increase. | \[\Rightarrow \text{New production A}=800\times\frac{120}{100}=960\] | Now find the new value of production B after its increase. | \[\Rightarrow \text{New production B}=500\times\frac{120}{100}=600\] | Finally compare these two new values. | \[\Rightarrow \text{Difference}=\left|960-600\right|=360\] | Therefore the difference between the new values is 360. | \[\Rightarrow \text{Difference}=360\]","PASS"
"hi","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","percentageIncreaseInParts","PERCENT","Out of 400 workers, 45% were urban workers. After increasing urban workers by 15% and rural workers by 12%, find the new percentage of urban workers.","$$45.6551\%$$","At first, 45% of the workers are urban workers, so split the original total into urban workers and rural workers. | \[\Rightarrow \text{Initial urban workers}=400\times\frac{45}{100}=180,\ \text{Initial rural workers}=220\] | Now increase the number of urban workers and rural workers by their respective percentages. | \[\Rightarrow \text{New urban workers}=180\times\frac{115}{100}=207,\ \text{New rural workers}=220\times\frac{112}{100}=246.4\] | Use the new total to find the updated percentage of urban workers. | \[\Rightarrow \text{New urban workers percent}=\frac{207}{453.4}\times100=45.6551\%\] | Therefore the new percentage of urban workers is 45.6551%. | \[\Rightarrow \text{New urban workers percent}=45.6551\%\]","PASS"
"hi","PCT-CP-009","PCT-QL-018","PCT-ES-009","Easy","requiredIncrease","PERCENT","The current production is 600 and the target is 800. Find the required percentage increase.","$$33.3333\%$$","First find how much extra production is needed to reach the target. | \[\Rightarrow \text{Needed amount}=800-600=200\] | Now compare this extra amount with the current production. | \[\Rightarrow \text{Required increase}=\frac{200}{600}\times100=33.3333\%\] | Therefore the required percentage increase is 33.3333%. | \[\Rightarrow \text{Required increase}=33.3333\%\]","PASS"
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Medium","growthBridge","ABSOLUTE","A production value of Rs. 40000 grows by 20% every year. Find the production value after 3 years.","$$69120$$","Each increase of 20% multiplies the production value by 120/100. | \[\Rightarrow \text{One-period factor}=\frac{120}{100}\] | Since the same increase happens for 3 periods, use this factor 3 times. | \[\Rightarrow \text{Overall factor}=\left(\frac{120}{100}\right)^{3}\] | Now multiply the current production value by the overall factor. | \[\Rightarrow \text{Final production value}=40000\times\left(\frac{120}{100}\right)^{3}=69120\] | Therefore the production value after 3 periods is Rs. 69120. | \[\Rightarrow \text{Final production value}=69120\]","PASS"
