Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-004:PCT-QL-034:26645,PCT-CP-004,Hard,PCT-QL-034,Direct,Money,Percentage change,Working hours of a factory increased by 37.5%. By what percent should the hourly wage be decreased to keep the total bill same?,27.27% - 1,27.27%,-27.27%,27.27% + 1,B,"Given [ ? New base=100+37.5=137.5 ] Calculation [ ? (37.5?100/137.5) ] = [ ? =27.27% ] Answer [ ? 27.27% ] So, the required decrease is 27.27%.",,
PCT-CP-005:PCT-QL-038:26646,PCT-CP-005,Medium,PCT-QL-038,Direct,Population,Count/Partition output,"In an election between two candidates, the winner got 60% votes and won by 600 votes. Find the total votes polled.",3000 - 1,3000,-3000,3000 + 1,B,"Given [ ? 60-(100-60)=20% ] Calculation [ ? (600?100/20) ] = [ ? =3000 ] Answer [ ? 3000 ] So, the total number of votes is 3000.",,
PCT-CP-006:PCT-QL-054:26647,PCT-CP-006,Hard,PCT-QL-054,Before/After,Weight,Original/Recovery value,"A solution has 12.5% sugar. If 760 kg water flies away, the sugar becomes 60%. Find the original weight.",-960,960 - 1,960 + 1,960,D,"Given [ ? (12.5/100)W=(60/100)(W-760) ] Calculation [ ? 12.5W=60W-45600 ] = [ ? =960 ] Answer [ ? 960 ] Accordingly, the original weight was 960.",,
PCT-CP-001:PCT-QL-001:26648,PCT-CP-001,Easy,PCT-QL-001,Direct,Population,Final value,"In an election, 25% of the 100 registered voters cast their vote. How many votes were cast?",25 + 1,25 - 1,-25,25,D,"25% of 100 [ ? 25% of 100 ] = [ ? (25/100)?100 ] = [ ? (25?100/100) ] = [ ? 25 ] Hence, the required value is 25.",,
PCT-CP-002:PCT-QL-013:26649,PCT-CP-002,Medium,PCT-QL-013,Before/After,Abstract,Original/Recovery value,"If 32% is subtracted from a number, it becomes 204. Find the number.",300,300 - 1,300 + 1,-300,A,"Given [ ? 100-32=68% ] Calculation [ ? (204?100/68) ] = [ ? =300 ] Answer [ ? 300 ] Therefore, the original value is 300.",,
PCT-CP-003:PCT-QL-027:26671,PCT-CP-003,Easy,PCT-QL-027,Narrative,Population,Percentage change,"If the side of a square is increased by 30%, find the percentage increase in its area.",69% - 1,69%,-69%,69% + 1,B,"Given [ ? Side factor=(130/100) ] Calculation [ ? left[left((130/100)right)^2-1right]100 ] = [ ? =69% ] Answer [ ? 69% ] Accordingly, the percentage change in area is 69%.",,
PCT-CP-004:PCT-QL-035:26672,PCT-CP-004,Easy,PCT-QL-035,Narrative,Production,Percentage change,"If the radius of a circle is decreased by 25%, find the percentage decrease in its area.",43.75%,43.75% - 1,43.75% + 1,-43.75%,A,"Given [ ? Radius factor=(75/100) ] Calculation [ ? left[1-left((75/100)right)^2right]100 ] = [ ? =43.75% ] Answer [ ? 43.75% ] So, the percentage decrease in area is 43.75%.",,
PCT-CP-005:PCT-QL-039:26673,PCT-CP-005,Hard,PCT-QL-039,Direct,Population,Count/Partition output,"In an election, 45% votes were cancelled. The winner got 60% of the valid votes and won by 550 votes. Find the total votes.",5000 + 1,-5000,5000,5000 - 1,C,"Given [ ? Effective gap=(55?20/100)% ] Calculation [ ? (550?10000/55?20) ] = [ ? =5000 ] Answer [ ? 5000 ] Accordingly, the total votes are 5000.",,
PCT-CP-006:PCT-QL-055:26674,PCT-CP-006,Easy,PCT-QL-055,Direct,Weight,Difference,An alloy of copper and zinc has 15% copper. Find the weight of zinc in 50 kg of the alloy.,42.5 + 1,-42.5,42.5,42.5 - 1,C,"Given [ ? 100-15=85% ] Calculation [ ? (50?85/100) ] = [ ? =42.5 ] Answer [ ? 42.5 ] So, the weight of zinc is 42.5.",,
PCT-CP-001:PCT-QL-002:26675,PCT-CP-001,Easy,PCT-QL-002,Direct,Population,Final value,"In an election, 10% of the 5000 registered voters cast their vote. How many votes were cast?",500,500 + 1,-500,500 - 1,A,"10% of 5000 [ ? 10% of 5000 ] = [ ? (10/100)?5000 ] = [ ? (10?5000/100) ] = [ ? 500 ] Hence, the required value is 500.",,
PCT-CP-002:PCT-QL-014:26676,PCT-CP-002,Medium,PCT-QL-014,Before/After,Abstract,Original/Recovery value,"After increasing a number by 35%, it becomes 1350. Find the old number.",-1000,1000 - 1,1000 + 1,1000,D,"Given [ ? 100+35=135% ] Calculation [ ? (1350?100/135) ] = [ ? =1000 ] Answer [ ? 1000 ] Thus, the original value is 1000.",,
PCT-CP-003:PCT-QL-020:26677,PCT-CP-003,Medium,PCT-QL-020,Timeline,Population,Percentage change,Two successive increases of 30% and 40% are equal to a single increase of how much?,82%,-82%,82% + 1,82% - 1,A,"Given [ ? 30+40+(30?40/100) ] Calculation [ ? 70+(1200/100) ] = [ ? =82% ] Answer [ ? 82% ] Thus, the single equivalent increase is 82%.",,
PCT-CP-004:PCT-QL-028:26678,PCT-CP-004,Medium,PCT-QL-028,Narrative,Money,Percentage change,"If the price of sugar increases by 28%, by how much percent should a family reduce its consumption to keep the expenditure same?",21.88%,21.88% - 1,21.88% + 1,-21.88%,A,"Given [ ? New base=100+28=128 ] Calculation [ ? (28?100/128) ] = [ ? =21.88% ] Answer [ ? 21.88% ] Therefore, the required decrease is 21.88%.",,
PCT-CP-005:PCT-QL-040:26679,PCT-CP-005,Medium,PCT-QL-040,Direct,Education,Count/Partition output,A student needs 40% marks to pass. He gets 230 marks and fails by 10 marks. Find the maximum marks.,600,600 + 1,600 - 1,-600,A,"Given [ ? 230+10=240 ] Calculation [ ? (240?100/40) ] = [ ? =600 ] Answer [ ? 600 ] So, the maximum marks are 600.",,
PCT-CP-006:PCT-QL-048:26680,PCT-CP-006,Hard,PCT-QL-048,Direct,Mixture/Container,Difference,A mixture of 80 litres has 62.5% acid. How much water should be added to make it 50% acid?,-20,20 + 1,20 - 1,20,D,"Given [ ? Acid=(62.5/100)?80 ] Calculation [ ? Final volume=(50?100/50) ] = [ ? Water=(50?100/50)-80=20 ] Answer [ ? 20 ] Accordingly, the water added is 20.",,
PCT-CP-001:PCT-QL-003:26702,PCT-CP-001,Easy,PCT-QL-003,Direct,Education,Final value,Convert 40% into its simplest fractional form.,(2/5) + 1,(2/5) - 1,(2/5),-(2/5),C,"Given [ ? 40%=(40/100) ] Calculation [ ? (40/100) ] = [ ? =(2/5) ] Answer [ ? (2/5) ] Hence, the percentage in fractional form is (2/5).",,
PCT-CP-002:PCT-QL-015:26703,PCT-CP-002,Medium,PCT-QL-015,Before/After,Money,Original/Recovery value,A man's salary is increased by 12% and becomes Rs. 3360. Find his original salary.,-3000,3000 - 1,3000 + 1,3000,D,"Given [ ? 100+12=112% ] Calculation [ ? (3360?100/112) ] = [ ? =3000 ] Answer [ ? 3000 ] Accordingly, the original value is 3000.",,
PCT-CP-003:PCT-QL-021:26704,PCT-CP-003,Medium,PCT-QL-021,Timeline,Population,Percentage change,The population of a town increases by 40% in the first year and by 10% in the second year. Find the total percentage increase.,54%,54% + 1,54% - 1,-54%,A,"Given [ ? 40+10+(40?10/100) ] Calculation [ ? 50+(400/100) ] = [ ? =54% ] Answer [ ? 54% ] Accordingly, the single equivalent increase is 54%.",,
PCT-CP-004:PCT-QL-029:26705,PCT-CP-004,Medium,PCT-QL-029,Direct,Money,Percentage change,The price of petrol falls by 12%. By what percent can a person increase his consumption so that the total cost remains same?,13.64% + 1,13.64% - 1,13.64%,-13.64%,C,"Given [ ? New base=100-12=88 ] Calculation [ ? (12?100/88) ] = [ ? =13.64% ] Answer [ ? 13.64% ] Accordingly, the permissible increase is 13.64%.",,
PCT-CP-005:PCT-QL-041:26706,PCT-CP-005,Easy,PCT-QL-041,Multi-statement,Education,Count/Partition output,"In a school, 15% students are boys. If there are 3400 girls, find the total number of students.",4000,4000 + 1,-4000,4000 - 1,A,"Given [ ? Known part=85% ] Calculation [ ? (3400?100/85) ] = [ ? =4000 ] Answer [ ? 4000 ] Thus, the total is 4000.",,
PCT-CP-006:PCT-QL-049:26707,PCT-CP-006,Hard,PCT-QL-049,Direct,Weight,Difference,"640 kg of fresh fruit has 75% water, and dry fruit has 20% water. How many kg of dry fruit can be made from 640 kg of fresh fruit?",200,200 + 1,-200,200 - 1,A,"Given [ ? Solid matter=(25/100)?640 ] Calculation [ ? Dry weight=(640?25/80) ] = [ ? =200 ] Answer [ ? 200 ] Hence, the weight of dry fruit is 200.",,
PCT-CP-001:PCT-QL-004:26708,PCT-CP-001,Easy,PCT-QL-004,Direct,Education,Percentage change,What percentage of 2000 is 6000?,-300%,300% - 1,300% + 1,300%,D,"Given [ ? (6000/2000)?100 ] Calculation [ ? 6000?(100/2000) ] = [ ? =300% ] Answer [ ? 300% ] So, the required percentage is 300%.",,
PCT-CP-002:PCT-QL-016:26709,PCT-CP-002,Medium,PCT-QL-016,Direct,Abstract,Final value,Adding 176 to a number is the same as increasing it by 22%. Find the number.,800,800 - 1,800 + 1,-800,A,"Given [ ? 22%=176 ] Calculation [ ? (176?100/22) ] = [ ? =800 ] Answer [ ? 800 ] Accordingly, the original value is 800.",,
PCT-CP-003:PCT-QL-022:26710,PCT-CP-003,Medium,PCT-QL-022,Timeline,Population,Percentage change,A number is increased by 40% and then decreased by 50%. Find the total change percent.,-30%,-30% + 1,-30% - 1,--30%,A,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 40+(-50)+(40?(-50)/100) ] = [ ? -10+(-2000/100) ] = [ ? -30% ] Hence, the overall change is -30%.",,
PCT-CP-004:PCT-QL-030:26711,PCT-CP-004,Medium,PCT-QL-030,Direct,Production,Percentage change,The length of a rectangle increases by 28%. By what percent should the breadth be decreased to keep the area same?,-21.88%,21.88% - 1,21.88% + 1,21.88%,D,"Given [ ? New base=100+28=128 ] Calculation [ ? (28?100/128) ] = [ ? =21.88% ] Answer [ ? 21.88% ] Therefore, the required decrease is 21.88%.",,
PCT-CP-005:PCT-QL-042:27384,PCT-CP-005,Easy,PCT-QL-042,Direct,Abstract,Difference,"Out of 2000 people, 25% are men. Find the number of women.",1500,1500 + 1,1500 - 1,-1500,A,"Given [ ? 100-25=75% ] Calculation [ ? (2000?75/100) ] = [ ? =1500 ] Answer [ ? 1500 ] Hence, the required number is 1500.",,
PCT-CP-006:PCT-QL-050:27385,PCT-CP-006,Hard,PCT-QL-050,Direct,Mixture/Container,Difference,"In 120000 litres of salt solution, there is 33.33% salt. How much salt should be added to make it a 40% solution?",-13340,13340 + 1,13340 - 1,13340,D,"Given [ ? Water=(66.67/100)?120000 ] Calculation [ ? Final volume=(120000?66.67/60) ] = [ ? Solute added=Final volume-120000=13340 ] Answer [ ? 13340 ] So, the pure solute added is 13340.",,
PCT-CP-001:PCT-QL-005:27386,PCT-CP-001,Easy,PCT-QL-005,Narrative,Education,Final value,"A is 15% of B. If B is 500, find A.",-75,75 - 1,75 + 1,75,D,"Given [ ? 15% of 500 ] Calculation [ ? (15/100)?500 ] = [ ? =75 ] Answer [ ? 75 ] Therefore, the required quantity is 75.",,
PCT-CP-002:PCT-QL-017:27387,PCT-CP-002,Easy,PCT-QL-017,Narrative,Abstract,Final value,"If 20% of a number is 600, find 25% of that number.",750,750 - 1,750 + 1,-750,A,"Given [ ? 20%=600 ] Calculation [ ? 25%=(600?25/20) ] = [ ? =750 ] Answer [ ? 750 ] Hence, the required amount is 750.",,
PCT-CP-003:PCT-QL-023:27388,PCT-CP-003,Medium,PCT-QL-023,Timeline,Money,Percentage change,The price of an item is increased by 25% and then decreased by 30%. Find the net change in price percent.,--12.5%,-12.5% - 1,-12.5% + 1,-12.5%,D,"Equivalent percentage change [ ? a+b+(ab/100) ] = [ ? 25+(-30)+(25?(-30)/100) ] = [ ? -5+(-750/100) ] = [ ? -12.5% ] Hence, the overall change is -12.5%.",,
PCT-CP-004:PCT-QL-031:27389,PCT-CP-004,Hard,PCT-QL-031,Narrative,Production,Percentage change,"If a car's speed increases by 62.5%, by what percent will the time taken decrease for the same distance?",38.46% + 1,38.46% - 1,38.46%,-38.46%,C,"Given [ ? New base=100+62.5=162.5 ] Calculation [ ? (62.5?100/162.5) ] = [ ? =38.46% ] Answer [ ? 38.46% ] Therefore, the required decrease is 38.46%.",,
PCT-CP-005:PCT-QL-043:27390,PCT-CP-005,Medium,PCT-QL-043,Narrative,Education,Final value,"In an exam, A gets 30% more marks than B. If A gets 650, find the marks of B.",500,500 + 1,-500,500 - 1,A,"Given [ ? 100+30=130% ] Calculation [ ? (650?100/130) ] = [ ? =500 ] Answer [ ? 500 ] Therefore, the smaller score is 500.",,
PCT-CP-006:PCT-QL-051:27391,PCT-CP-006,Hard,PCT-QL-051,Before/After,Mixture/Container,Difference,"If 125 litres of water is added to 500 litres of 62.5% alcohol solution, what will be the percentage of alcohol now?",-50%,50%,50% - 1,50% + 1,B,"Given [ ? Alcohol=(62.5/100)?500 ] Calculation [ ? (500?62.5/625) ] = [ ? =50% ] Answer [ ? 50% ] So, the new concentration is 50%.",,
PCT-CP-001:PCT-QL-006:27392,PCT-CP-001,Medium,PCT-QL-006,Direct,Education,Percentage change,A is 12% more than B. By what percent is B less than A?,10.71% + 1,10.71% - 1,-10.71%,10.71%,D,"Given [ ? B=100, A=112 ] Calculation [ ? (12/112)?100 ] = [ ? =10.71% ] Answer [ ? 10.71% ] Accordingly, the smaller quantity is less by 10.71%.",,
PCT-CP-002:PCT-QL-018:27393,PCT-CP-002,Medium,PCT-QL-018,Direct,Abstract,Difference,The difference between 20% and 15% of a number is 6000. Find the number.,120000,120000 + 1,120000 - 1,-120000,A,"Given [ ? |20-15|%=6000 ] Calculation [ ? (6000?100/|20-15|) ] = [ ? =120000 ] Answer [ ? 120000 ] Thus, the number is 120000.",,
PCT-CP-003:PCT-QL-024:27415,PCT-CP-003,Medium,PCT-QL-024,Before/After,Population,Final value,"The population of a town is 4500. If it grows at 12% every year, what will it be after 2 years?",-5644.8,5644.8,5644.8 - 1,5644.8 + 1,B,"Given [ ? 1+(12/100)=(112/100) ] Calculation [ ? 4500left((112/100)right)^2 ] = [ ? =5644.8 ] Answer [ ? 5644.8 ] Hence, the value after the stated periods is 5644.8.",,
PCT-CP-004:PCT-QL-032:27416,PCT-CP-004,Medium,PCT-QL-032,Direct,Money,Percentage change,The price of an item is increased by 40%. By what percent should the new price be reduced to bring it back to the original?,28.57%,28.57% - 1,28.57% + 1,-28.57%,A,"Given [ ? New base=100+40=140 ] Calculation [ ? (40?100/140) ] = [ ? =28.57% ] Answer [ ? 28.57% ] Therefore, the required reduction is 28.57%.",,
PCT-CP-005:PCT-QL-044:27417,PCT-CP-005,Medium,PCT-QL-044,Narrative,Population,Count/Partition output,"If 15% people in a village are literate and 850 people are illiterate, find the total population.",-1000,1000 + 1,1000 - 1,1000,D,"Given [ ? Known part=85% ] Calculation [ ? (850?100/85) ] = [ ? =1000 ] Answer [ ? 1000 ] Accordingly, the total is 1000.",,
PCT-CP-006:PCT-QL-052:27418,PCT-CP-006,Hard,PCT-QL-052,Narrative,Weight,Difference,"Fresh grapes have 80% water and dry grapes have 40% water. If the dry grapes weigh 50 kg, what was their weight when fresh?",150 + 1,-150,150,150 - 1,C,"Given [ ? Dry solid=(60/100)?50 ] Calculation [ ? Fresh weight=(50?60/20) ] = [ ? =150 ] Answer [ ? 150 ] Hence, the fresh weight was 150.",,
PCT-CP-001:PCT-QL-007:27419,PCT-CP-001,Medium,PCT-QL-007,Direct,Education,Percentage change,A is 32% less than B. By what percent is B more than A?,47.06%,47.06% - 1,47.06% + 1,-47.06%,A,"Given [ ? B=100, A=68 ] Calculation [ ? (32/68)?100 ] = [ ? =47.06% ] Answer [ ? 47.06% ] Therefore, the larger quantity is more by 47.06%.",,
PCT-CP-002:PCT-QL-019:27420,PCT-CP-002,Hard,PCT-QL-019,Before/After,Abstract,Percentage change,By what percent should a number be increased to bring it back to its original value after a 66.66% decrease?,199.94% + 1,199.94% - 1,199.94%,-199.94%,C,"Given [ ? Remaining=100-66.66=33.34 ] Calculation [ ? (66.66?100/33.34) ] = [ ? =199.94% ] Answer [ ? 199.94% ] Thus, the required increase is 199.94%.",,
PCT-CP-003:PCT-QL-025:27421,PCT-CP-003,Medium,PCT-QL-025,Before/After,Population,Final value,"A machine's value falls by 45% every year. If it is Rs. 8400 now, find its value after 2 years.",-2541,2541 - 1,2541,2541 + 1,C,"Given [ ? 1-(45/100)=(55/100) ] Calculation [ ? 8400left((55/100)right)^2 ] = [ ? =2541 ] Answer [ ? 2541 ] Accordingly, the remaining value is 2541.",,
PCT-CP-004:PCT-QL-033:27422,PCT-CP-004,Hard,PCT-QL-033,Narrative,Money,Percentage change,"If the tax on an item is reduced by 40% and its sale increases by 50%, find the total change in revenue percent.",-10%,-10% + 1,-10% - 1,--10%,A,"Given [ ? (60/100)?(150/100) ] Calculation [ ? left((60?150/10000)-1right)100 ] = [ ? =-10% ] Answer [ ? -10% ] So, the net change in revenue is -10%.",,
PCT-CP-005:PCT-QL-045:27423,PCT-CP-005,Medium,PCT-QL-045,Observation,Abstract,Final value,"A man gave 10% of his money to his wife, 10% to his son and the remaining Rs. 4800 to his daughter. How much did he have at first?",-6000,6000 + 1,6000 - 1,6000,D,"Given [ ? 100-10-10=80% ] Calculation [ ? (4800?100/80) ] = [ ? =6000 ] Answer [ ? 6000 ] So, the original amount is 6000.",,
PCT-CP-006:PCT-QL-053:27424,PCT-CP-006,Hard,PCT-QL-053,Direct,Mixture/Container,Difference,How much pure alcohol should be added to 12500 mL of 16.66% solution to make it 75% strong?,29170 + 1,-29170,29170,29170 - 1,C,"Given [ ? Non-alcohol=(83.34/100)?12500 ] Calculation [ ? Final volume=(12500?83.34/25) ] = [ ? Alcohol added=Final volume-12500=29170 ] Answer [ ? 29170 ] Hence, the pure alcohol added is 29170.",,
PCT-CP-001:PCT-QL-008:27446,PCT-CP-001,Medium,PCT-QL-008,Narrative,Education,Conversion,"If 80% of A is equal to 50% of B, find the ratio A:B.",-5 : 8,5 : 8,5 : 8 - 1,5 : 8 + 1,B,"Given [ ? 80A=50B ] Calculation [ ? A:B=50:80 ] = [ ? =5 : 8 ] Answer [ ? 5 : 8 ] Accordingly, the required ratio is 5 : 8.",,
PCT-CP-002:PCT-QL-010:27447,PCT-CP-002,Easy,PCT-QL-010,Narrative,Abstract,Final value,"If 1000 is increased by 30%, find the new number.",1300 + 1,1300 - 1,1300,-1300,C,"Given [ ? 1000?(100+30/100) ] Calculation [ ? 1000?(130/100) ] = [ ? =1300 ] Answer [ ? 1300 ] Therefore, the increased value is 1300.",,
PCT-CP-003:PCT-QL-026:27448,PCT-CP-003,Medium,PCT-QL-026,Comparison,Population,Percentage change,The length and breadth of a rectangle are increased by 15% and 10% respectively. Find the percentage increase in area.,-26.5%,26.5%,26.5% - 1,26.5% + 1,B,"Given [ ? (115/100)?(110/100) ] Calculation [ ? left((115/100)?(110/100)-1right)100 ] = [ ? =26.5% ] Answer [ ? 26.5% ] Accordingly, the percentage change in area is 26.5%.",,
PCT-CP-004:PCT-QL-034:27449,PCT-CP-004,Hard,PCT-QL-034,Direct,Money,Percentage change,Working hours of a factory increased by 16.66%. By what percent should the hourly wage be decreased to keep the total bill same?,14.28% + 1,-14.28%,14.28%,14.28% - 1,C,"Given [ ? New base=100+16.66=116.66 ] Calculation [ ? (16.66?100/116.66) ] = [ ? =14.28% ] Answer [ ? 14.28% ] Thus, the required decrease is 14.28%.",,
PCT-CP-005:PCT-QL-046:27450,PCT-CP-005,Medium,PCT-QL-046,Observation,Weight,Final value,"An alloy contains 60% copper and the rest is zinc. If there is 160 kg zinc, find the total weight of the alloy.",400 + 1,400 - 1,400,-400,C,"Given [ ? Known part=40% ] Calculation [ ? (160?100/40) ] = [ ? =400 ] Answer [ ? 400 ] Therefore, the total is 400.",,
PCT-CP-006:PCT-QL-054:27451,PCT-CP-006,Hard,PCT-QL-054,Before/After,Weight,Original/Recovery value,"A solution has 37.5% sugar. If 30 kg water flies away, the sugar becomes 40%. Find the original weight.",-480,480 - 1,480 + 1,480,D,"Given [ ? (37.5/100)W=(40/100)(W-30) ] Calculation [ ? 37.5W=40W-1200 ] = [ ? =480 ] Answer [ ? 480 ] Accordingly, the original weight was 480.",,
PCT-CP-001:PCT-QL-009:27452,PCT-CP-001,Easy,PCT-QL-009,Timeline,Education,Original/Recovery value,"If 5% of a number is 200, then what is the number?",4000 + 1,4000 - 1,-4000,4000,D,"5% corresponds to 200. [ ? 5%=200 ] 1% [ ? (200/5) ] 100% [ ? (200?100/5) ] = [ ? 4000 ] Therefore, the number is 4000.",,
PCT-CP-002:PCT-QL-011:27453,PCT-CP-002,Easy,PCT-QL-011,Narrative,Abstract,Final value,"If 5000 is decreased by 50%, find the new number.",2500,2500 + 1,-2500,2500 - 1,A,"Given [ ? 5000?(100-50/100) ] Calculation [ ? 5000?(50/100) ] = [ ? =2500 ] Answer [ ? 2500 ] So, the reduced value is 2500.",,
PCT-CP-003:PCT-QL-027:27454,PCT-CP-003,Easy,PCT-QL-027,Narrative,Population,Percentage change,"If the side of a square is increased by 40%, find the percentage increase in its area.",96% + 1,96% - 1,-96%,96%,D,"Given [ ? Side factor=(140/100) ] Calculation [ ? left[left((140/100)right)^2-1right]100 ] = [ ? =96% ] Answer [ ? 96% ] Hence, the percentage change in area is 96%.",,
PCT-CP-004:PCT-QL-035:27455,PCT-CP-004,Easy,PCT-QL-035,Narrative,Production,Percentage change,"If the radius of a circle is decreased by 30%, find the percentage decrease in its area.",51%,51% + 1,51% - 1,-51%,A,"Given [ ? Radius factor=(70/100) ] Calculation [ ? left[1-left((70/100)right)^2right]100 ] = [ ? =51% ] Answer [ ? 51% ] Accordingly, the percentage decrease in area is 51%.",,
PCT-CP-005:PCT-QL-047:27477,PCT-CP-005,Medium,PCT-QL-047,Direct,Population,Count/Partition output,Two candidates contested an election. One got 40% votes and lost by 1200 votes. Find the total number of votes.,6000,6000 + 1,6000 - 1,-6000,A,"Given [ ? (100-40)-40=20% ] Calculation [ ? (1200?100/20) ] = [ ? =6000 ] Answer [ ? 6000 ] So, the total number of votes is 6000.",,
PCT-CP-006:PCT-QL-055:27478,PCT-CP-006,Easy,PCT-QL-055,Direct,Weight,Difference,An alloy of copper and zinc has 40% copper. Find the weight of zinc in 100 kg of the alloy.,-60,60,60 - 1,60 + 1,B,"Given [ ? 100-40=60% ] Calculation [ ? (100?60/100) ] = [ ? =60 ] Answer [ ? 60 ] Thus, the weight of zinc is 60.",,
PCT-CP-001:PCT-QL-001:27479,PCT-CP-001,Easy,PCT-QL-001,Direct,Population,Final value,"In an election, 30% of the 5000 registered voters cast their vote. How many votes were cast?",1500,1500 + 1,1500 - 1,-1500,A,"30% of 5000 [ ? 30% of 5000 ] = [ ? (30/100)?5000 ] = [ ? (30?5000/100) ] = [ ? 1500 ] Hence, the required value is 1500.",,
PCT-CP-002:PCT-QL-012:27480,PCT-CP-002,Medium,PCT-QL-012,Before/After,Abstract,Original/Recovery value,"If 18% is added to a number, it becomes 472. Find the number.",400 + 1,400 - 1,-400,400,D,"Given [ ? 100+18=118% ] Calculation [ ? (472?100/118) ] = [ ? =400 ] Answer [ ? 400 ] So, the original value is 400.",,
PCT-CP-003:PCT-QL-020:27481,PCT-CP-003,Medium,PCT-QL-020,Timeline,Population,Percentage change,Two successive increases of 20% and 15% are equal to a single increase of how much?,38%,38% - 1,38% + 1,-38%,A,"Given [ ? 20+15+(20?15/100) ] Calculation [ ? 35+(300/100) ] = [ ? =38% ] Answer [ ? 38% ] Accordingly, the single equivalent increase is 38%.",,
PCT-CP-004:PCT-QL-028:27482,PCT-CP-004,Medium,PCT-QL-028,Narrative,Money,Percentage change,"If the price of sugar increases by 18%, by how much percent should a family reduce its consumption to keep the expenditure same?",15.25%,15.25% + 1,-15.25%,15.25% - 1,A,"Given [ ? New base=100+18=118 ] Calculation [ ? (18?100/118) ] = [ ? =15.25% ] Answer [ ? 15.25% ] Hence, the required decrease is 15.25%.",,
PCT-CP-005:PCT-QL-036:27483,PCT-CP-005,Medium,PCT-QL-036,Multi-statement,Money,Final value,"A man spends 20% of his income on food, 20% on rent and 20% on other things. If he saves Rs. 4800, find his total income.",-12000,12000 + 1,12000 - 1,12000,D,"Given [ ? 100-20-20-20=40% ] Calculation [ ? (4800?100/40) ] = [ ? =12000 ] Answer [ ? 12000 ] Therefore, the total income is 12000.",,
PCT-CP-006:PCT-QL-048:27484,PCT-CP-006,Hard,PCT-QL-048,Direct,Mixture/Container,Difference,A mixture of 40 litres has 12.5% acid. How much water should be added to make it 10% acid?,10 + 1,10 - 1,10,-10,C,"Given [ ? Acid=(12.5/100)?40 ] Calculation [ ? Final volume=(5?100/10) ] = [ ? Water=(5?100/10)-40=10 ] Answer [ ? 10 ] Accordingly, the water added is 10.",,
PCT-CP-001:PCT-QL-002:27485,PCT-CP-001,Easy,PCT-QL-002,Direct,Population,Final value,"In an election, 50% of the 5000 registered voters cast their vote. How many votes were cast?",2500,-2500,2500 + 1,2500 - 1,A,"50% of 5000 [ ? 50% of 5000 ] = [ ? (50/100)?5000 ] = [ ? (50?5000/100) ] = [ ? 2500 ] Hence, the required value is 2500.",,
PCT-CP-002:PCT-QL-013:27486,PCT-CP-002,Medium,PCT-QL-013,Before/After,Abstract,Original/Recovery value,"If 32% is subtracted from a number, it becomes 2720. Find the number.",4000,-4000,4000 + 1,4000 - 1,A,"Given [ ? 100-32=68% ] Calculation [ ? (2720?100/68) ] = [ ? =4000 ] Answer [ ? 4000 ] Accordingly, the original value is 4000.",,
PCT-CP-003:PCT-QL-021:27508,PCT-CP-003,Medium,PCT-QL-021,Timeline,Population,Percentage change,The population of a town increases by 25% in the first year and by 30% in the second year. Find the total percentage increase.,-62.5%,62.5% + 1,62.5% - 1,62.5%,D,"Given [ ? 25+30+(25?30/100) ] Calculation [ ? 55+(750/100) ] = [ ? =62.5% ] Answer [ ? 62.5% ] Therefore, the single equivalent increase is 62.5%.",,
PCT-CP-004:PCT-QL-029:27509,PCT-CP-004,Medium,PCT-QL-029,Direct,Money,Percentage change,The price of petrol falls by 35%. By what percent can a person increase his consumption so that the total cost remains same?,-53.85%,53.85% - 1,53.85% + 1,53.85%,D,"Given [ ? New base=100-35=65 ] Calculation [ ? (35?100/65) ] = [ ? =53.85% ] Answer [ ? 53.85% ] Accordingly, the permissible increase is 53.85%.",,
PCT-CP-005:PCT-QL-037:27510,PCT-CP-005,Hard,PCT-QL-037,Observation,Money,Final value,"A person spends 15% of his salary on food and 40% of the remaining on rent. If he still has Rs. 4080 left, find his salary.",-8000,8000 - 1,8000 + 1,8000,D,"Given [ ? Remaining fraction=(85/100)?(60/100) ] Calculation [ ? (4080?10000/85?60) ] = [ ? =8000 ] Answer [ ? 8000 ] Thus, the salary is 8000.",,
PCT-CP-006:PCT-QL-049:27511,PCT-CP-006,Hard,PCT-QL-049,Direct,Weight,Difference,"120 kg of fresh fruit has 80% water, and dry fruit has 20% water. How many kg of dry fruit can be made from 120 kg of fresh fruit?",30,30 + 1,-30,30 - 1,A,"Given [ ? Solid matter=(20/100)?120 ] Calculation [ ? Dry weight=(120?20/80) ] = [ ? =30 ] Answer [ ? 30 ] Accordingly, the weight of dry fruit is 30.",,
PCT-CP-001:PCT-QL-003:27512,PCT-CP-001,Easy,PCT-QL-003,Direct,Education,Final value,Convert 25% into its simplest fractional form.,(1/4),-(1/4),(1/4) + 1,(1/4) - 1,A,"Given [ ? 25%=(25/100) ] Calculation [ ? (25/100) ] = [ ? =(1/4) ] Answer [ ? (1/4) ] So, the percentage in fractional form is (1/4).",,
