"questionId","qlId","canonicalProblem","taskKind","language","renderedStem","stemFamilyId","stemId","sourceFile","libraryFile","templateFile","archetypeId","selectionPath","fallbackUsage","provenanceStatus","templatePattern","approvedAssetUsedForWording","normalLanguagePipelineUsed"
"CSV-001-0102","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 100% of the commission equals ₹50,050. What is 1% of the same commission?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0103","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 0.5% of the savings is ₹250. Find 0.5% of the same savings.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0104","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 0.5% of the revenue equals ₹500. Determine 0.5% of the same revenue.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0106","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 25% of the workers equals 500 workers, find 50% of the same workers.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0107","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 25% of the employees equals 1,250 employees. What is 50% of the same employees?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0108","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 25% of the books is 2,500 books. Find 50% of the same books.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0109","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 50% of the trees equals 100 trees. Determine 25% of the same trees.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0110","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 50% of the families is 200 families, what is 25% of the same families?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0111","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 62.5% of the animals equals 625 animals, find 25% of the same animals.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0112","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 25% of the inventory equals 500 items. What is 62.5% of the same inventory?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0113","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 25% of the distance is 1,250 km. Find 62.5% of the same distance.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0114","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 25% of the area equals 2,500 sq m. Determine 62.5% of the same area.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0115","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 62.5% of the weight is 125 kg, what is 25% of the same weight?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0117","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 82.5% of the production equals 825 units. What is 17.5% of the same production?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0118","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 99% of the population is 1,980 people. Find 99% of the same population.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0120","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 99% of a number is 4,950, what is 99% of that number?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0121","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 40% of the monthly salary equals ₹40,000, find 60% of the same monthly salary.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0122","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 50% of the annual income equals ₹1,25,000. What is 75% of the same annual income?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0123","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 50% of the annual profit is ₹75,000. Find 75% of the same annual profit.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0124","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 75% of the expenses equals ₹37,500. Determine 50% of the same expenses.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0125","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 75% of the bonus is ₹75,000, what is 50% of the same bonus?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0126","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 80% of the commission equals ₹40,040, find 30% of the same commission.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0127","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 30% of the savings equals ₹15,015. What is 80% of the same savings?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0128","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 30% of the revenue is ₹30,000. Find 80% of the same revenue.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0129","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 30% of the students equals 300 students. Determine 80% of the same students.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0130","PCT-QL-417","PCT-CP-002","percentOfKnownNumber","en","Given that 80% of the workers is 1,600 workers, what is 30% of the same workers?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-417 -> questionFor() inline template -> CSV export","YES","FALLBACK","GIVEN_THAT_WHAT_IS","false","false"
"CSV-001-0131","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 99% of the employees equals 4,950 employees, find 75% of the same employees.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0132","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 99% of the books equals 9,900 books. What is 75% of the same books?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0134","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 0.5% of the families equals 2 families. Determine 0.5% of the same families.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
"CSV-001-0136","PCT-QL-017","PCT-CP-002","percentOfKnownNumber","en","If 20% of the inventory equals 400 items, find 25% of the same inventory.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-017","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-017 -> questionFor() inline template -> CSV export","YES","FALLBACK","IF_EQUALS_FIND","false","false"
"CSV-001-0137","PCT-QL-117","PCT-CP-002","percentOfKnownNumber","en","We know that 20% of the distance equals 1,000 km. What is 25% of the same distance?","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-117","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-117 -> questionFor() inline template -> CSV export","YES","FALLBACK","WE_KNOW_WHAT_IS","false","false"
"CSV-001-0138","PCT-QL-217","PCT-CP-002","percentOfKnownNumber","en","The value corresponding to 20% of the area is 2,000 sq m. Find 25% of the same area.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-217","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-217 -> questionFor() inline template -> CSV export","YES","FALLBACK","VALUE_CORRESPONDING_FIND","false","false"
"CSV-001-0139","PCT-QL-317","PCT-CP-002","percentOfKnownNumber","en","The question states that 25% of the weight equals 50 kg. Determine 20% of the same weight.","CSV-001-INLINE-CONTEXTUAL-PILOT","CSV-001-INLINE-PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json (consulted for metadata, not wording)","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/eev2/percent-of-known-number/qualification/csv-pilot.ts:236","PCT-001","questions.csv -> CSV-001 pilotCase() -> qlId PCT-QL-317 -> questionFor() inline template -> CSV export","YES","FALLBACK","QUESTION_STATES_DETERMINE","false","false"
