"questionId","canonicalProblem","taskKind","qlId","language","stemFamilyId","stemId","sourceFile","libraryFile","archetypeId","selectionPath","renderedQuestion","fallbackUsage","provenanceStatus"
"PCT-CP-002:PCT-QL-317:38107","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 10% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38108","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 40% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38110","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 50% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38133","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 10% of a number is 400, find 40% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38134","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 15% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38135","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 20% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38136","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 25% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38138","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 80% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38139","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 10% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38141","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 20% of a number is 400, find 40% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38163","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 30% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38164","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 40% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38166","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 15% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38167","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 20% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38168","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 25% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-317:38169","PCT-CP-002","percentOfKnownNumber","PCT-QL-317","en","PCT-CP-002:families:PCT-QL-317","PCT-QL-317","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-317 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","If the following conditions hold: If 30% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83545","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 10% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83548","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 50% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83552","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 40% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83553","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 45% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83554","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 50% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83576","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 80% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83577","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 10% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83579","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 20% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83580","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 50% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83583","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 10% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83585","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 45% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83608","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 40% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83609","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 10% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83611","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 20% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83612","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 25% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83615","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 10% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83638","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 25% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83640","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 40% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83641","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 45% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83642","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 50% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83643","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 20% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83644","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 25% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83646","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 40% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83671","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 10% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83672","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 40% of a number is 200, find 10% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83673","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 45% of a number is 150, find 15% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83674","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 50% of a number is 100, find 20% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83675","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 60% of a number is 600, find 25% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83678","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 40% of a number is 300, find 50% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83700","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 25% of a number is 500, find 30% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83703","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 10% of a number is 250, find 60% of that number.","NO","APPROVED"
"PCT-CP-002:PCT-QL-417:83706","PCT-CP-002","percentOfKnownNumber","PCT-QL-417","en","PCT-CP-002:families:PCT-QL-417","PCT-QL-417","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/question-language.en.json","artifacts/api-server/src/quant-v4/topics/Arithmetic/subtopics/Percentage/PCT-001/library.ts","PCT-001","generatePct001Parameters -> PCT-CP-002 -> PCT-QL-417 -> getQuestionEntry(question-language.en.json) -> renderTemplate -> CSV","Based on given parameters, If 50% of a number is 100, find 20% of that number.","NO","APPROVED"
