question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
Write the cyclic order of last digits for powers of 432.,"2, 4, 8, 6",Easy,QL-033,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 466?,6,Medium,QL-053,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 530.,0,Easy,QL-031,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 88^1, 88^2, 88^3 and so on.","8, 4, 2, 6",Medium,QL-032,ES-004,CP-004
Write the last-digit cycle for successive powers of 317.,"7, 9, 3, 1",Medium,QL-030,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 141^1, 141^2, 141^3 and so on.",1,Easy,QL-032,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 930?,0,Medium,QL-053,ES-004,CP-004
Identify the unit digit cycle followed by powers of 337.,"7, 9, 3, 1",Medium,QL-027,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 746?,6,Easy,QL-029,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 37.,"7, 9, 3, 1",Medium,QL-031,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 408.,"8, 4, 2, 6",Easy,QL-054,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 50.,0,Easy,QL-054,ES-004,CP-004
Select the correct unit digit cycle for powers of 66.,6,Easy,QL-055,ES-004,CP-004
Identify the unit digit cycle followed by powers of 997.,"7, 9, 3, 1",Easy,QL-027,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 1008?,"8, 4, 2, 6",Medium,QL-029,ES-004,CP-004
Identify the unit digit cycle followed by powers of 54.,"4, 6",Hard,QL-027,ES-004,CP-004
Identify the unit digit cycle followed by powers of 146.,6,Medium,QL-027,ES-004,CP-004
Identify the unit digit cycle followed by powers of 608.,"8, 4, 2, 6",Hard,QL-027,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 477?,"7, 9, 3, 1",Medium,QL-053,ES-004,CP-004
Find the unit digit pattern used for powers of 308.,"8, 4, 2, 6",Medium,QL-034,ES-004,CP-004
Identify the unit digit cycle followed by powers of 17.,"7, 9, 3, 1",Medium,QL-027,ES-004,CP-004
Find the unit digit pattern used for powers of 808.,"8, 4, 2, 6",Medium,QL-034,ES-004,CP-004
Find the repeating last-digit pattern for powers of 190.,0,Medium,QL-028,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 386?,6,Easy,QL-029,ES-004,CP-004
Find the repeating last-digit pattern for powers of 14.,"4, 6",Medium,QL-028,ES-004,CP-004
Write the cyclic order of last digits for powers of 1003.,"3, 9, 7, 1",Easy,QL-033,ES-004,CP-004
Write the last-digit cycle for successive powers of 277.,"7, 9, 3, 1",Medium,QL-030,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 597.,"7, 9, 3, 1",Medium,QL-031,ES-004,CP-004
Find the repeating last-digit pattern for powers of 963.,"3, 9, 7, 1",Medium,QL-028,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 254?,"4, 6",Easy,QL-053,ES-004,CP-004
Find the unit digit pattern used for powers of 986.,6,Medium,QL-034,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 237?,"7, 9, 3, 1",Hard,QL-053,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 126.,6,Easy,QL-031,ES-004,CP-004
What is the cyclicity pattern of the unit digit of 894?,"4, 6",Medium,QL-029,ES-004,CP-004
Select the correct unit digit cycle for powers of 266.,6,Easy,QL-055,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 670^1, 670^2, 670^3 and so on.",0,Medium,QL-032,ES-004,CP-004
Find the unit digit pattern used for powers of 206.,6,Easy,QL-034,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 103.,"3, 9, 7, 1",Easy,QL-031,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 172^1, 172^2, 172^3 and so on.","2, 4, 8, 6",Medium,QL-032,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 723.,"3, 9, 7, 1",Easy,QL-031,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 914.,"4, 6",Hard,QL-054,ES-004,CP-004
Which of the following is the unit digit cycle of powers of 868?,"8, 4, 2, 6",Easy,QL-053,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 975^1, 975^2, 975^3 and so on.",5,Hard,QL-032,ES-004,CP-004
Find the unit digit pattern used for powers of 446.,6,Hard,QL-034,ES-004,CP-004
Find the repeating last-digit pattern for powers of 557.,"7, 9, 3, 1",Easy,QL-028,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 781^1, 781^2, 781^3 and so on.",1,Easy,QL-032,ES-004,CP-004
Find the repeating last-digit pattern for powers of 537.,"7, 9, 3, 1",Easy,QL-028,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 95.,5,Hard,QL-054,ES-004,CP-004
Write the cyclic order of last digits for powers of 386.,6,Hard,QL-033,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 512.,"2, 4, 8, 6",Medium,QL-054,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 48.,"8, 4, 2, 6",Easy,QL-031,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 254^1, 254^2, 254^3 and so on.","4, 6",Easy,QL-032,ES-004,CP-004
Write the last-digit cycle for successive powers of 268.,"8, 4, 2, 6",Easy,QL-030,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 275^1, 275^2, 275^3 and so on.",5,Medium,QL-032,ES-004,CP-004
Find the unit digit pattern used for powers of 43.,"3, 9, 7, 1",Medium,QL-034,ES-004,CP-004
Find the repeating last-digit pattern for powers of 94.,"4, 6",Hard,QL-028,ES-004,CP-004
Identify the unit digit cycle followed by powers of 826.,6,Easy,QL-027,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 761.,1,Hard,QL-054,ES-004,CP-004
Write the cyclic order of last digits for powers of 117.,"7, 9, 3, 1",Medium,QL-033,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 466.,6,Hard,QL-031,ES-004,CP-004
Identify the unit digit cycle followed by powers of 812.,"2, 4, 8, 6",Easy,QL-027,ES-004,CP-004
Write the cyclic order of last digits for powers of 729.,"9, 1",Medium,QL-033,ES-004,CP-004
Select the correct unit digit cycle for powers of 434.,"4, 6",Easy,QL-055,ES-004,CP-004
Identify the repeating unit digit pattern of powers of 621.,1,Easy,QL-054,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 417^1, 417^2, 417^3 and so on.","7, 9, 3, 1",Easy,QL-032,ES-004,CP-004
Find the cycle of unit digits obtained from powers of 328.,"8, 4, 2, 6",Medium,QL-031,ES-004,CP-004
"Identify the repeating sequence in the unit digits of 437^1, 437^2, 437^3 and so on.","7, 9, 3, 1",Easy,QL-032,ES-004,CP-004
"Find the exponent n from 11, 49, 54, 73 such that the last digit of 19^n is 1.",54,Easy,QL-042,ES-005,CP-005
"Find the exponent n from 5, 10, 91, 96 such that the last digit of 48^n is 8.",5,Medium,QL-042,ES-005,CP-005
"Which value of n from 7, 69, 80, 83 gives last digit 1 in 19^n?",80,Medium,QL-058,ES-005,CP-005
"Choose the exponent n from 21, 39, 40, 54 for which the unit digit of 88^n is 2.",39,Easy,QL-039,ES-005,CP-005
Which value of n from 34 gives last digit 5 in 45^n?,34,Easy,QL-058,ES-005,CP-005
"50^n ends in 0. From the options 17, find n.",17,Medium,QL-035,ES-005,CP-005
Choose the exponent n from 12 for which the unit digit of 21^n is 1.,12,Hard,QL-039,ES-005,CP-005
"The power 84^n has last digit 4. Find the correct value of n from 16, 35, 54, 92.",35,Medium,QL-040,ES-005,CP-005
"Find the exponent n from 1, 39, 77, 78 such that the last digit of 79^n is 1.",78,Easy,QL-042,ES-005,CP-005
"The last digit of 54^n is 4. Choose the value of n from 20, 29, 38, 62.",29,Easy,QL-036,ES-005,CP-005
For which value of n from 49 does 70^n have unit digit 0?,49,Easy,QL-037,ES-005,CP-005
"17^n ends in 9. From the options 21, 34, 35, 40, find n.",34,Medium,QL-035,ES-005,CP-005
Find the exponent n from 19 such that the last digit of 40^n is 0.,19,Medium,QL-042,ES-005,CP-005
"Select n from 15, 28, 34, 53 so that 3^n has unit digit 1.",28,Easy,QL-044,ES-005,CP-005
Which value of n from 53 gives last digit 6 in 16^n?,53,Medium,QL-058,ES-005,CP-005
Which value of n from 70 gives last digit 5 in 85^n?,70,Medium,QL-058,ES-005,CP-005
"Using the unit digit cycle of 38, find n from 9, 28, 42, 55 when 38^n ends in 2.",55,Easy,QL-041,ES-005,CP-005
Which value of n in 48 gives 5 as the last digit of 25^n?,48,Medium,QL-043,ES-005,CP-005
"The power 82^n has last digit 2. Find the correct value of n from 31, 50, 73, 88.",73,Easy,QL-040,ES-005,CP-005
"If the last digit of 93^n is 9, find n from 26, 41, 55, 60.",26,Easy,QL-056,ES-005,CP-005
"Which value of n in 5, 22, 24, 67 gives 9 as the last digit of 77^n?",22,Easy,QL-043,ES-005,CP-005
"For which value of n from 37, 51, 56, 70 does 92^n have unit digit 2?",37,Medium,QL-037,ES-005,CP-005
Find the exponent n from 80 such that the last digit of 31^n is 1.,80,Medium,QL-042,ES-005,CP-005
"The power 68^n has last digit 2. Find the correct value of n from 29, 39, 48, 62.",39,Medium,QL-040,ES-005,CP-005
"97^n ends in 9. From the options 57, 66, 71, 76, find n.",66,Easy,QL-035,ES-005,CP-005
The last digit of 10^n is 0. Choose the value of n from 33.,33,Medium,QL-036,ES-005,CP-005
"Which value of n in 18, 37, 76, 99 gives 1 as the last digit of 77^n?",76,Easy,QL-043,ES-005,CP-005
"Using the unit digit cycle of 14, find n from 30, 51, 68, 92 when 14^n ends in 4.",51,Easy,QL-041,ES-005,CP-005
"For which value of n from 19, 46, 57, 81 does 39^n have unit digit 1?",46,Easy,QL-037,ES-005,CP-005
"For which value of n from 2, 26, 61, 88 does 34^n have unit digit 4?",61,Hard,QL-037,ES-005,CP-005
"Find n from 23, 29, 48, 62 if 82^n ends with the digit 8.",23,Medium,QL-038,ES-005,CP-005
Select n from 80 so that 5^n has unit digit 5.,80,Medium,QL-044,ES-005,CP-005
Find n from 37 if 30^n ends with the digit 0.,37,Medium,QL-038,ES-005,CP-005
"Find n from 23, 54, 61, 80 if 17^n ends with the digit 9.",54,Easy,QL-038,ES-005,CP-005
"Choose the exponent n from 30, 67, 68, 92 for which the unit digit of 54^n is 4.",67,Medium,QL-039,ES-005,CP-005
"If the last digit of 41^n is 1, find n from 60.",60,Medium,QL-056,ES-005,CP-005
"Using the unit digit cycle of 78, find n from 32, 49, 75, 94 when 78^n ends in 8.",49,Medium,QL-041,ES-005,CP-005
The last digit of 35^n is 5. Choose the value of n from 2.,2,Easy,QL-036,ES-005,CP-005
"If the last digit of 76^n is 6, find n from 47.",47,Medium,QL-056,ES-005,CP-005
Which value of n from 40 gives last digit 1 in 31^n?,40,Medium,QL-058,ES-005,CP-005
For which value of n from 76 does 51^n have unit digit 1?,76,Medium,QL-037,ES-005,CP-005
"74^n ends in 4. From the options 2, 19, 40, 64, find n.",19,Medium,QL-035,ES-005,CP-005
"Using the unit digit cycle of 55, find n from 34 when 55^n ends in 5.",34,Easy,QL-041,ES-005,CP-005
"For which value of n from 1, 8, 47, 70 does 98^n have unit digit 8?",1,Medium,QL-037,ES-005,CP-005
The last digit of 25^n is 5. Choose the value of n from 32.,32,Medium,QL-036,ES-005,CP-005
"Which value of n from 24, 38, 55, 100 gives last digit 4 in 4^n?",55,Easy,QL-058,ES-005,CP-005
"Which value of n in 6, 33, 52, 95 gives 9 as the last digit of 27^n?",6,Easy,QL-043,ES-005,CP-005
Which value of n in 69 gives 0 as the last digit of 40^n?,69,Medium,QL-043,ES-005,CP-005
"Select n from 3, 27, 52, 65 so that 9^n has unit digit 1.",52,Medium,QL-044,ES-005,CP-005
Find n from 27 if 80^n ends with the digit 0.,27,Hard,QL-038,ES-005,CP-005
"Which value of n in 53, 71, 76, 90 gives 8 as the last digit of 48^n?",53,Easy,QL-043,ES-005,CP-005
"Which value of n in 6, 29, 53, 91 gives 1 as the last digit of 29^n?",6,Easy,QL-043,ES-005,CP-005
"The last digit of 98^n is 2. Choose the value of n from 1, 7, 20, 34.",7,Hard,QL-036,ES-005,CP-005
"29^n ends in 1. From the options 32, 49, 63, 87, find n.",32,Medium,QL-035,ES-005,CP-005
The last digit of 60^n is 0. Choose the value of n from 49.,49,Medium,QL-036,ES-005,CP-005
Select n from 66 so that 55^n has unit digit 5.,66,Easy,QL-044,ES-005,CP-005
"For which value of n from 3, 34, 72, 96 does 84^n have unit digit 4?",3,Medium,QL-037,ES-005,CP-005
The last digit of 21^n is 1. Choose the value of n from 60.,60,Hard,QL-036,ES-005,CP-005
"For which value of n from 4, 18, 42, 61 does 64^n have unit digit 4?",61,Easy,QL-037,ES-005,CP-005
"Which value of n in 19, 46, 57, 81 gives 1 as the last digit of 79^n?",46,Hard,QL-043,ES-005,CP-005
"Find the exponent n from 26, 77, 95, 96 such that the last digit of 53^n is 9.",26,Easy,QL-042,ES-005,CP-005
For which value of n from 41 does 56^n have unit digit 6?,41,Medium,QL-037,ES-005,CP-005
"Using the unit digit cycle of 23, find n from 19, 38, 52, 57 when 23^n ends in 1.",52,Hard,QL-041,ES-005,CP-005
Find the exponent n from 11 such that the last digit of 36^n is 6.,11,Medium,QL-042,ES-005,CP-005
Which value of n from 14 gives last digit 5 in 85^n?,14,Medium,QL-058,ES-005,CP-005
"Which value of n from 51, 56, 61, 70 gives last digit 2 in 32^n?",61,Easy,QL-058,ES-005,CP-005
"Which value of n in 24, 57, 71, 95 gives 1 as the last digit of 79^n?",24,Easy,QL-043,ES-005,CP-005
"Using the unit digit cycle of 82, find n from 31, 57, 76, 90 when 82^n ends in 8.",31,Easy,QL-041,ES-005,CP-005
"Using the unit digit cycle of 29, find n from 11, 66, 73, 97 when 29^n ends in 1.",66,Medium,QL-041,ES-005,CP-005
"The unit digit of 24^n is 4. Choose n from 18, 33, 42, 80.",33,Easy,QL-057,ES-005,CP-005
"Which value of n in 30, 49, 68, 75 gives 2 as the last digit of 48^n?",75,Easy,QL-043,ES-005,CP-005
"If the last digit of 29^n is 1, find n from 4, 15, 53, 91.",4,Medium,QL-056,ES-005,CP-005
"Find n from 38, 62, 73, 100 if 94^n ends with the digit 4.",73,Hard,QL-038,ES-005,CP-005
"Which value of n in 42, 61, 75, 80 gives 9 as the last digit of 57^n?",42,Medium,QL-043,ES-005,CP-005
"Find the exponent n from 6, 15, 68, 92 such that the last digit of 4^n is 4.",15,Hard,QL-042,ES-005,CP-005
Select n from 72 so that 55^n has unit digit 5.,72,Easy,QL-044,ES-005,CP-005
"Choose the exponent n from 8, 22, 29, 46 for which the unit digit of 44^n is 4.",29,Hard,QL-039,ES-005,CP-005
The last digit of 21^n is 1. Choose the value of n from 46.,46,Hard,QL-036,ES-005,CP-005
"The last digit of 24^n is 4. Choose the value of n from 8, 19, 32, 70.",19,Medium,QL-036,ES-005,CP-005
Find the exponent n from 28 such that the last digit of 95^n is 5.,28,Medium,QL-042,ES-005,CP-005
The unit digit of 91^n is 1. Choose n from 80.,80,Easy,QL-057,ES-005,CP-005
The power 10^n has last digit 0. Find the correct value of n from 7.,7,Easy,QL-040,ES-005,CP-005
"Which value of n from 17, 41, 54, 79 gives last digit 1 in 69^n?",54,Easy,QL-058,ES-005,CP-005
"Using the unit digit cycle of 84, find n from 16, 30, 53, 54 when 84^n ends in 4.",53,Easy,QL-041,ES-005,CP-005
Which value of n from 12 gives last digit 1 in 81^n?,12,Hard,QL-058,ES-005,CP-005
"If the last digit of 60^n is 0, find n from 67.",67,Medium,QL-056,ES-005,CP-005
"71^n ends in 1. From the options 18, find n.",18,Easy,QL-035,ES-005,CP-005
The power 56^n has last digit 6. Find the correct value of n from 1.,1,Easy,QL-040,ES-005,CP-005
"For which value of n from 29, 43, 56, 62 does 23^n have unit digit 1?",56,Medium,QL-037,ES-005,CP-005
"26^n ends in 6. From the options 63, find n.",63,Medium,QL-035,ES-005,CP-005
"For which value of n from 9, 14, 52, 95 does 58^n have unit digit 8?",9,Medium,QL-037,ES-005,CP-005
"41^n ends in 1. From the options 42, find n.",42,Hard,QL-035,ES-005,CP-005
"60^n ends in 0. From the options 11, find n.",11,Easy,QL-035,ES-005,CP-005
"For which value of n from 11, 30, 49, 68 does 37^n have unit digit 1?",68,Easy,QL-037,ES-005,CP-005
Which value of n in 45 gives 0 as the last digit of 20^n?,45,Medium,QL-043,ES-005,CP-005
"The power 89^n has last digit 1. Find the correct value of n from 14, 21, 45, 83.",14,Medium,QL-040,ES-005,CP-005
"Which value of n from 41, 60, 63, 74 gives last digit 2 in 88^n?",63,Easy,QL-058,ES-005,CP-005
The last digit of 71^n is 1. Choose the value of n from 72.,72,Medium,QL-036,ES-005,CP-005
"Find the exponent n from 1, 24, 67, 86 such that the last digit of 48^n is 8.",1,Easy,QL-042,ES-005,CP-005
"Using the unit digit cycle of 79, find n from 2, 17, 31, 93 when 79^n ends in 1.",2,Medium,QL-041,ES-005,CP-005
The power 40^n has last digit 0. Find the correct value of n from 53.,53,Hard,QL-040,ES-005,CP-005
"The power 97^n has last digit 9. Find the correct value of n from 6, 13, 32, 75.",6,Easy,QL-040,ES-005,CP-005
"Which value of n in 14, 71, 81, 100 gives 8 as the last digit of 72^n?",71,Medium,QL-043,ES-005,CP-005
"The last digit of 33^n is 1. Choose the value of n from 32, 41, 55, 74.",32,Hard,QL-036,ES-005,CP-005
Which value of n in 65 gives 6 as the last digit of 46^n?,65,Easy,QL-043,ES-005,CP-005
"Using the unit digit cycle of 27, find n from 65, 66, 79, 84 when 27^n ends in 9.",66,Easy,QL-041,ES-005,CP-005
"18^n ends in 2. From the options 1, 20, 67, 82, find n.",67,Medium,QL-035,ES-005,CP-005
"For which value of n from 14, 33, 60, 95 does 27^n have unit digit 1?",60,Medium,QL-037,ES-005,CP-005
"Select n from 8, 22, 29, 46 so that 94^n has unit digit 4.",29,Medium,QL-044,ES-005,CP-005
Select n from 30 so that 95^n has unit digit 5.,30,Medium,QL-044,ES-005,CP-005
Which value of n from 60 gives last digit 5 in 55^n?,60,Medium,QL-058,ES-005,CP-005
"20^n ends in 0. From the options 3, find n.",3,Easy,QL-035,ES-005,CP-005
"Find the exponent n from 2, 21, 35, 97 such that the last digit of 79^n is 1.",2,Hard,QL-042,ES-005,CP-005
"Which value of n in 28, 65, 66, 90 gives 4 as the last digit of 84^n?",65,Easy,QL-043,ES-005,CP-005
"Find the exponent n from 45, 48, 59, 78 such that the last digit of 53^n is 1.",48,Easy,QL-042,ES-005,CP-005
"Which value of n from 7, 16, 30, 92 gives last digit 4 in 24^n?",7,Medium,QL-058,ES-005,CP-005
"For which value of n from 22, 25, 44, 87 does 53^n have unit digit 9?",22,Easy,QL-037,ES-005,CP-005
"For which value of n from 53, 63, 68, 82 does 82^n have unit digit 2?",53,Easy,QL-037,ES-005,CP-005
Find n from 68 if 15^n ends with the digit 5.,68,Hard,QL-038,ES-005,CP-005
"If the last digit of 80^n is 0, find n from 59.",59,Easy,QL-056,ES-005,CP-005
"For which value of n from 12, 50, 75, 88 does 74^n have unit digit 4?",75,Easy,QL-037,ES-005,CP-005
Choose the exponent n from 52 for which the unit digit of 51^n is 1.,52,Easy,QL-039,ES-005,CP-005
"Choose the exponent n from 15, 34, 72, 73 for which the unit digit of 72^n is 2.",73,Medium,QL-039,ES-005,CP-005
For which value of n from 26 does 55^n have unit digit 5?,26,Hard,QL-037,ES-005,CP-005
"The last digit of 4^n is 4. Choose the value of n from 47, 56, 80, 94.",47,Hard,QL-036,ES-005,CP-005
Find n from 56 if 85^n ends with the digit 5.,56,Medium,QL-038,ES-005,CP-005
"If the last digit of 34^n is 4, find n from 29, 36, 50, 74.",29,Medium,QL-056,ES-005,CP-005
Find the exponent n from 78 such that the last digit of 5^n is 5.,78,Medium,QL-042,ES-005,CP-005
The last digit of 86^n is 6. Choose the value of n from 51.,51,Easy,QL-036,ES-005,CP-005
"77^n ends in 1. From the options 12, 59, 78, 97, find n.",12,Medium,QL-035,ES-005,CP-005
For which value of n from 42 does 81^n have unit digit 1?,42,Medium,QL-037,ES-005,CP-005
"If the last digit of 20^n is 0, find n from 73.",73,Medium,QL-056,ES-005,CP-005
"Which value of n in 11, 20, 30, 49 gives 1 as the last digit of 53^n?",20,Easy,QL-043,ES-005,CP-005
"For which value of n from 11, 22, 41, 60 does 72^n have unit digit 8?",11,Hard,QL-037,ES-005,CP-005
Which value of n in 62 gives 5 as the last digit of 55^n?,62,Medium,QL-043,ES-005,CP-005
"The unit digit of 78^n is 8. Choose n from 14, 29, 95, 100.",29,Medium,QL-057,ES-005,CP-005
"Find n from 3, 27, 72, 89 if 79^n ends with the digit 1.",72,Easy,QL-038,ES-005,CP-005
"The last digit of 38^n is 2. Choose the value of n from 2, 31, 69, 88.",31,Medium,QL-036,ES-005,CP-005
The power 65^n has last digit 5. Find the correct value of n from 2.,2,Medium,QL-040,ES-005,CP-005
"If the last digit of 58^n is 8, find n from 36, 65, 79, 98.",65,Easy,QL-056,ES-005,CP-005
"Which value of n in 22, 33, 60, 98 gives 4 as the last digit of 34^n?",33,Easy,QL-043,ES-005,CP-005
"Find the exponent n from 2, 49, 63, 68 such that the last digit of 23^n is 9.",2,Easy,QL-042,ES-005,CP-005
"48^n ends in 2. From the options 22, 41, 51, 60, find n.",51,Easy,QL-035,ES-005,CP-005
"For which value of n from 10, 12, 29, 91 does 13^n have unit digit 1?",12,Easy,QL-037,ES-005,CP-005
"Select n from 43, 48, 53, 62 so that 18^n has unit digit 8.",53,Easy,QL-044,ES-005,CP-005
"Using the unit digit cycle of 3, find n from 1, 20, 38, 63 when 3^n ends in 9.",38,Easy,QL-041,ES-005,CP-005
"Which value of n from 25, 39, 44, 58 gives last digit 8 in 92^n?",39,Medium,QL-058,ES-005,CP-005
The last digit of 65^n is 5. Choose the value of n from 16.,16,Medium,QL-036,ES-005,CP-005
Find n from 9 if 56^n ends with the digit 6.,9,Easy,QL-038,ES-005,CP-005
"Choose the exponent n from 5, 29, 43, 58 for which the unit digit of 99^n is 1.",58,Medium,QL-039,ES-005,CP-005
For which value of n from 40 does 81^n have unit digit 1?,40,Easy,QL-037,ES-005,CP-005
"Find n from 2, 63, 64, 88 if 44^n ends with the digit 4.",63,Easy,QL-038,ES-005,CP-005
"If the last digit of 95^n is 5, find n from 46.",46,Medium,QL-056,ES-005,CP-005
"If the last digit of 10^n is 0, find n from 61.",61,Medium,QL-056,ES-005,CP-005
"Find n from 47, 66, 68, 85 if 97^n ends with the digit 1.",68,Medium,QL-038,ES-005,CP-005
"The last digit of 52^n is 8. Choose the value of n from 38, 43, 57, 76.",43,Easy,QL-036,ES-005,CP-005
"Which value of n in 9, 33, 42, 47 gives 1 as the last digit of 19^n?",42,Hard,QL-043,ES-005,CP-005
"Find n from 23, 42, 73, 80 if 18^n ends with the digit 8.",73,Hard,QL-038,ES-005,CP-005
"For which value of n from 53, 64, 67, 91 does 49^n have unit digit 1?",64,Easy,QL-037,ES-005,CP-005
"62^n ends in 8. From the options 5, 24, 38, 55, find n.",55,Hard,QL-035,ES-005,CP-005
"Find n from 16, 40, 54, 71 if 14^n ends with the digit 4.",71,Medium,QL-038,ES-005,CP-005
"For which value of n from 2, 16, 69, 83 does 33^n have unit digit 1?",16,Medium,QL-037,ES-005,CP-005
"If the last digit of 62^n is 2, find n from 10, 37, 91, 96.",37,Easy,QL-056,ES-005,CP-005
"If the last digit of 43^n is 9, find n from 11, 49, 68, 70.",70,Easy,QL-056,ES-005,CP-005
"Choose the exponent n from 54, 67, 73, 92 for which the unit digit of 98^n is 2.",67,Easy,QL-039,ES-005,CP-005
Find n from 28 if 35^n ends with the digit 5.,28,Medium,QL-038,ES-005,CP-005
"Find n from 18, 33, 56, 94 if 64^n ends with the digit 4.",33,Easy,QL-038,ES-005,CP-005
"The unit digit of 59^n is 1. Choose n from 21, 45, 50, 59.",50,Hard,QL-057,ES-005,CP-005
Choose the exponent n from 63 for which the unit digit of 46^n is 6.,63,Easy,QL-039,ES-005,CP-005
"Using the unit digit cycle of 19, find n from 11, 35, 72, 97 when 19^n ends in 1.",72,Easy,QL-041,ES-005,CP-005
"If the last digit of 41^n is 1, find n from 70.",70,Hard,QL-056,ES-005,CP-005
"If the last digit of 54^n is 4, find n from 40, 53, 54, 78.",53,Medium,QL-056,ES-005,CP-005
"Find n from 16, 29, 43, 67 if 29^n ends with the digit 1.",16,Medium,QL-038,ES-005,CP-005
"The last digit of 18^n is 2. Choose the value of n from 25, 39, 44, 58.",39,Easy,QL-036,ES-005,CP-005
"Which value of n in 7, 18, 69, 93 gives 1 as the last digit of 69^n?",18,Easy,QL-043,ES-005,CP-005
"4^n ends in 4. From the options 24, 62, 65, 86, find n.",65,Medium,QL-035,ES-005,CP-005
Choose the exponent n from 60 for which the unit digit of 65^n is 5.,60,Medium,QL-039,ES-005,CP-005
"For which value of n from 3, 22, 41, 60 does 88^n have unit digit 2?",3,Medium,QL-037,ES-005,CP-005
"The unit digit of 77^n is 9. Choose n from 11, 49, 68, 78.",78,Medium,QL-057,ES-005,CP-005
"The power 78^n has last digit 8. Find the correct value of n from 29, 35, 40, 54.",29,Hard,QL-040,ES-005,CP-005
The last digit of 10^n is 0. Choose the value of n from 13.,13,Medium,QL-036,ES-005,CP-005
The unit digit of 25^n is 5. Choose n from 78.,78,Medium,QL-057,ES-005,CP-005
The power 86^n has last digit 6. Find the correct value of n from 31.,31,Easy,QL-040,ES-005,CP-005
"Find the exponent n from 40, 45, 59, 83 such that the last digit of 49^n is 1.",40,Easy,QL-042,ES-005,CP-005
Which value of n in 25 gives 6 as the last digit of 96^n?,25,Hard,QL-043,ES-005,CP-005
"Using the unit digit cycle of 83, find n from 10, 29, 43, 48 when 83^n ends in 9.",10,Medium,QL-041,ES-005,CP-005
"Using the unit digit cycle of 90, find n from 11 when 90^n ends in 0.",11,Easy,QL-041,ES-005,CP-005
Which value of n in 20 gives 5 as the last digit of 35^n?,20,Hard,QL-043,ES-005,CP-005
"The unit digit of 92^n is 2. Choose n from 5, 39, 44, 58.",5,Easy,QL-057,ES-005,CP-005
"The unit digit of 73^n is 9. Choose n from 16, 54, 59, 97.",54,Hard,QL-057,ES-005,CP-005
"Which value of n in 4, 14, 33, 95 gives 1 as the last digit of 53^n?",4,Easy,QL-043,ES-005,CP-005
"Using the unit digit cycle of 26, find n from 59 when 26^n ends in 6.",59,Medium,QL-041,ES-005,CP-005
"Using the unit digit cycle of 9, find n from 45, 58, 69, 83 when 9^n ends in 1.",58,Hard,QL-041,ES-005,CP-005
"The last digit of 38^n is 8. Choose the value of n from 10, 41, 48, 91.",41,Hard,QL-036,ES-005,CP-005
Find the exponent n from 24 such that the last digit of 95^n is 5.,24,Easy,QL-042,ES-005,CP-005
"The power 42^n has last digit 8. Find the correct value of n from 31, 49, 68, 82.",31,Easy,QL-040,ES-005,CP-005
"Which value of n from 21, 46, 59, 97 gives last digit 1 in 9^n?",46,Medium,QL-058,ES-005,CP-005
For which value of n from 77 does 10^n have unit digit 0?,77,Hard,QL-037,ES-005,CP-005
The power 95^n has last digit 5. Find the correct value of n from 28.,28,Medium,QL-040,ES-005,CP-005
Which value of n from 51 gives last digit 0 in 20^n?,51,Easy,QL-058,ES-005,CP-005
"Which value of n from 1, 8, 15, 34 gives last digit 1 in 97^n?",8,Medium,QL-058,ES-005,CP-005
"If the last digit of 2^n is 8, find n from 15, 16, 30, 97.",15,Medium,QL-056,ES-005,CP-005
Find n from 78 if 5^n ends with the digit 5.,78,Hard,QL-038,ES-005,CP-005
Find n from 45 if 50^n ends with the digit 0.,45,Medium,QL-038,ES-005,CP-005
"If the last digit of 41^n is 1, find n from 36.",36,Easy,QL-056,ES-005,CP-005
